iter	Passed	Remaining
0	16	16153
1	31	15959
2	46	15291
3	60	15052
4	75	14987
5	89	14777
6	103	14715
7	121	15014
8	142	15697
9	159	15747
10	175	15813
11	192	15832
12	204	15563
13	218	15398
14	232	15257
15	244	15043
16	260	15073
17	275	15008
18	290	15005
19	308	15116
20	327	15250
21	342	15232
22	360	15320
23	379	15416
24	398	15536
25	413	15483
26	426	15365
27	439	15263
28	453	15188
29	472	15287
30	491	15375
31	509	15402
32	527	15451
33	550	15627
34	572	15792
35	588	15759
36	604	15742
37	617	15633
38	636	15688
39	651	15629
40	670	15689
41	687	15687
42	705	15701
43	725	15752
44	740	15715
45	755	15668
46	772	15665
47	788	15643
48	808	15691
49	826	15699
50	843	15688
51	860	15680
52	878	15692
53	891	15617
54	904	15537
55	917	15468
56	939	15547
57	961	15617
58	979	15620
59	995	15593
60	1009	15537
61	1025	15508
62	1041	15486
63	1057	15471
64	1074	15458
65	1091	15448
66	1108	15438
67	1128	15468
68	1149	15515
69	1165	15489
70	1180	15445
71	1200	15467
72	1217	15459
73	1238	15504
74	1256	15493
75	1270	15449
76	1290	15468
77	1309	15477
78	1325	15456
79	1339	15408
80	1353	15355
81	1366	15298
82	1379	15240
83	1400	15277
84	1421	15303
85	1438	15286
86	1464	15371
87	1487	15416
88	1505	15413
89	1519	15359
90	1542	15404
91	1564	15443
92	1588	15488
93	1605	15479
94	1623	15469
95	1642	15462
96	1655	15415
97	1673	15400
98	1688	15363
99	1708	15380
100	1729	15392
101	1746	15379
102	1760	15330
103	1773	15281
104	1788	15241
105	1803	15214
106	1817	15172
107	1830	15118
108	1844	15081
109	1866	15101
110	1884	15095
111	1900	15068
112	1916	15044
113	1937	15055
114	1960	15086
115	1977	15069
116	1995	15059
117	2009	15019
118	2024	14985
119	2043	14983
120	2060	14971
121	2083	14996
122	2107	15027
123	2127	15029
124	2143	15002
125	2156	14958
126	2177	14969
127	2200	14988
128	2217	14972
129	2232	14939
130	2249	14920
131	2265	14900
132	2281	14870
133	2295	14836
134	2311	14810
135	2328	14795
136	2345	14774
137	2359	14740
138	2380	14748
139	2394	14711
140	2408	14671
141	2422	14635
142	2440	14625
143	2462	14635
144	2484	14650
145	2500	14623
146	2513	14583
147	2526	14546
148	2541	14516
149	2558	14497
150	2581	14513
151	2604	14527
152	2617	14491
153	2631	14455
154	2643	14412
155	2658	14381
156	2675	14365
157	2688	14326
158	2702	14292
159	2714	14251
160	2731	14236
161	2746	14205
162	2761	14178
163	2775	14149
164	2791	14125
165	2807	14103
166	2828	14110
167	2849	14112
168	2862	14075
169	2875	14038
170	2890	14014
171	2911	14014
172	2931	14014
173	2950	14007
174	2968	13993
175	2985	13978
176	2999	13946
177	3016	13931
178	3032	13907
179	3045	13872
180	3060	13846
181	3081	13851
182	3102	13851
183	3124	13854
184	3141	13839
185	3161	13836
186	3174	13802
187	3188	13770
188	3206	13758
189	3221	13733
190	3236	13707
191	3252	13686
192	3265	13652
193	3279	13624
194	3292	13592
195	3305	13560
196	3318	13526
197	3332	13499
198	3352	13494
199	3366	13464
200	3379	13433
201	3392	13403
202	3407	13376
203	3428	13378
204	3458	13411
205	3473	13387
206	3497	13398
207	3514	13383
208	3538	13393
209	3557	13384
210	3570	13351
211	3583	13320
212	3596	13288
213	3610	13260
214	3624	13232
215	3642	13222
216	3657	13196
217	3672	13174
218	3687	13150
219	3703	13131
220	3718	13105
221	3732	13080
222	3749	13064
223	3764	13040
224	3777	13012
225	3794	12996
226	3810	12974
227	3825	12953
228	3839	12925
229	3858	12917
230	3877	12907
231	3898	12905
232	3917	12896
233	3932	12872
234	3949	12856
235	3972	12861
236	3992	12854
237	4010	12841
238	4026	12819
239	4039	12792
240	4058	12780
241	4073	12758
242	4089	12741
243	4111	12739
244	4126	12715
245	4145	12707
246	4164	12695
247	4184	12688
248	4203	12677
249	4224	12673
250	4246	12670
251	4268	12669
252	4286	12655
253	4305	12645
254	4323	12630
255	4337	12606
256	4357	12597
257	4371	12573
258	4385	12546
259	4398	12519
260	4418	12510
261	4435	12493
262	4453	12480
263	4469	12460
264	4483	12435
265	4498	12412
266	4512	12388
267	4525	12360
268	4538	12333
269	4551	12306
270	4567	12287
271	4581	12263
272	4598	12245
273	4617	12235
274	4634	12216
275	4651	12201
276	4665	12177
277	4678	12151
278	4692	12126
279	4713	12121
280	4727	12096
281	4743	12078
282	4759	12058
283	4778	12046
284	4791	12021
285	4808	12003
286	4820	11976
287	4833	11949
288	4846	11922
289	4863	11906
290	4876	11881
291	4892	11862
292	4911	11851
293	4929	11837
294	4943	11814
295	4957	11790
296	4973	11773
297	4987	11749
298	5006	11738
299	5028	11733
300	5053	11734
301	5073	11726
302	5086	11701
303	5103	11683
304	5116	11659
305	5132	11639
306	5147	11620
307	5161	11597
308	5174	11571
309	5187	11547
310	5201	11522
311	5214	11499
312	5228	11476
313	5253	11477
314	5272	11465
315	5286	11442
316	5304	11429
317	5317	11403
318	5329	11377
319	5342	11352
320	5356	11330
321	5369	11306
322	5382	11282
323	5396	11258
324	5409	11235
325	5423	11213
326	5438	11192
327	5451	11168
328	5464	11145
329	5479	11124
330	5497	11112
331	5519	11105
332	5538	11094
333	5552	11071
334	5571	11059
335	5593	11054
336	5609	11036
337	5627	11021
338	5643	11003
339	5661	10989
340	5676	10970
341	5697	10961
342	5720	10956
343	5738	10944
344	5755	10926
345	5775	10916
346	5796	10908
347	5810	10886
348	5825	10866
349	5841	10848
350	5856	10829
351	5870	10806
352	5891	10797
353	5913	10791
354	5928	10771
355	5943	10751
356	5960	10736
357	5974	10714
358	5993	10702
359	6011	10687
360	6025	10665
361	6039	10643
362	6055	10626
363	6076	10617
364	6095	10605
365	6113	10589
366	6125	10566
367	6143	10550
368	6161	10536
369	6177	10519
370	6199	10510
371	6216	10495
372	6234	10479
373	6252	10465
374	6271	10452
375	6286	10432
376	6299	10409
377	6316	10393
378	6330	10373
379	6344	10352
380	6358	10330
381	6377	10317
382	6399	10309
383	6420	10299
384	6434	10279
385	6447	10255
386	6460	10233
387	6473	10210
388	6487	10189
389	6501	10169
390	6517	10151
391	6535	10136
392	6554	10123
393	6567	10101
394	6581	10080
395	6598	10063
396	6618	10053
397	6638	10040
398	6656	10026
399	6676	10014
400	6695	10001
401	6709	9980
402	6723	9960
403	6743	9948
404	6763	9936
405	6778	9917
406	6796	9903
407	6812	9885
408	6830	9870
409	6853	9861
410	6867	9841
411	6879	9818
412	6895	9800
413	6913	9786
414	6927	9765
415	6943	9747
416	6961	9732
417	6978	9716
418	6997	9703
419	7017	9690
420	7037	9678
421	7055	9664
422	7074	9650
423	7094	9637
424	7117	9629
425	7135	9614
426	7149	9593
427	7162	9572
428	7180	9557
429	7198	9541
430	7218	9529
431	7235	9513
432	7254	9499
433	7267	9478
434	7281	9458
435	7296	9439
436	7317	9427
437	7336	9413
438	7352	9395
439	7375	9386
440	7390	9367
441	7402	9345
442	7417	9326
443	7437	9313
444	7459	9303
445	7481	9293
446	7502	9282
447	7521	9267
448	7541	9254
449	7560	9240
450	7581	9228
451	7594	9207
452	7607	9186
453	7622	9167
454	7636	9147
455	7652	9129
456	7667	9110
457	7686	9096
458	7704	9080
459	7717	9059
460	7730	9038
461	7747	9021
462	7760	9000
463	7780	8987
464	7794	8968
465	7807	8947
466	7828	8934
467	7843	8916
468	7860	8899
469	7879	8885
470	7893	8865
471	7905	8843
472	7922	8826
473	7939	8810
474	7953	8791
475	7974	8778
476	7991	8762
477	8004	8741
478	8022	8725
479	8042	8712
480	8059	8695
481	8071	8674
482	8084	8653
483	8097	8633
484	8110	8611
