iter	MAPE	MAE
273	0.139900823	160134.8681
274	0.1397874501	159990.5477
275	0.1397246012	159928.5665
276	0.1396485039	159829.1651
277	0.1396031255	159776.5978
278	0.1395448631	159721.8953
279	0.1394510213	159563.8069
280	0.1393901064	159519.4319
281	0.1393160974	159458.1967
282	0.1392218032	159350.5805
283	0.1391678933	159264.0027
284	0.1390477584	159092.843
285	0.1389587611	159015.249
286	0.138905395	158963.1847
287	0.1388346896	158906.7851
288	0.1387597837	158821.8548
289	0.1386688488	158756.1605
290	0.1386061532	158696.6745
291	0.1385276322	158575.6893
292	0.1384416569	158502.7895
293	0.1383703318	158436.8266
294	0.1383319819	158361.4417
295	0.1382451311	158264.3586
296	0.1381392333	158128.051
297	0.1380704153	158066.7696
298	0.1380337506	158005.7786
299	0.1379597476	157928.3331
300	0.1378780472	157842.4963
301	0.1378152593	157791.3371
302	0.1377300684	157681.9185
303	0.1376822151	157640.132
304	0.1376076638	157559.1942
305	0.1375580216	157504.8507
306	0.1374929104	157444.4699
307	0.1374367063	157392.4952
308	0.1374003582	157355.0961
309	0.1373267788	157272.0978
310	0.1372550348	157180.5632
311	0.137160612	157041.9534
312	0.1370860612	156971.1194
313	0.13700383	156875.9047
314	0.1369111289	156797.3447
315	0.1368462852	156679.375
316	0.1367669077	156603.5994
317	0.136723466	156544.9554
318	0.136662456	156489.1203
319	0.1365979225	156439.286
320	0.1365219472	156370.4155
321	0.1364899894	156346.8293
322	0.1364326701	156283.1087
323	0.1363438022	156188.5498
324	0.1363047595	156140.6293
325	0.1362542861	156109.853
326	0.1361866404	156052.022
327	0.1361341367	155993.9026
328	0.1360834055	155937.7578
329	0.1360094735	155872.9685
330	0.1359191849	155747.719
331	0.135863988	155661.1866
332	0.1358118335	155613.7055
333	0.1357670525	155587.1694
334	0.135696302	155507.5147
335	0.1356157277	155434.8633
336	0.1355329393	155333.3722
337	0.1354688316	155239.8852
338	0.1354132135	155172.0255
339	0.1353794051	155128.1253
340	0.1352837891	155035.4936
341	0.1352088094	154956.8624
342	0.1351757968	154925.1183
343	0.1351206395	154876.7284
344	0.1350682222	154797.917
345	0.1350162345	154743.9298
346	0.1349334033	154668.0692
347	0.1348438678	154504.8687
348	0.1347824058	154444.1881
349	0.1347144855	154344.8782
350	0.1346469673	154282.2598
351	0.1345955473	154229.8424
352	0.1345209419	154122.2808
353	0.1344806444	154084.5409
354	0.1344075736	154005.8938
355	0.1343702991	153940.4383
356	0.1343171372	153896.9948
357	0.1342448024	153809.2409
358	0.1341649982	153739.5925
359	0.1341049979	153689.8977
360	0.1340552485	153651.3811
361	0.1340045109	153589.183
362	0.1339610605	153500.8947
363	0.1339164095	153447.9504
364	0.1338835904	153412.4608
365	0.1338190684	153344.3469
366	0.1337591424	153271.3354
367	0.1337076321	153195.7914
368	0.13367243	153151.4366
369	0.1335936742	153084.5942
370	0.1335399165	153040.4501
371	0.1334823999	152974.5831
372	0.1334343016	152919.1139
373	0.1333654614	152830.0355
374	0.1333393752	152799.7172
375	0.1332734404	152753.4288
376	0.1332175428	152699.4367
377	0.1331921106	152676.2076
378	0.1331537267	152646.6149
379	0.133111779	152608.9555
380	0.1330669917	152580.302
381	0.1330270231	152528.8342
382	0.1329897281	152484.2235
383	0.1329311935	152411.6168
384	0.1328631072	152331.3206
385	0.1327996757	152252.0066
386	0.1327385733	152196.8766
387	0.1326837933	152147.5807
388	0.1326260471	152070.9864
389	0.1325701921	152013.9654
390	0.1325307345	151935.6641
391	0.1324533759	151833.9592
392	0.1323839909	151739.5163
393	0.1323226757	151663.8885
394	0.1322793381	151621.0575
395	0.1322261559	151562.966
396	0.132199147	151541.5854
397	0.1321669775	151505.6932
398	0.1321280249	151475.532
399	0.1320766101	151416.8715
400	0.1320144231	151336.4481
401	0.1319705426	151285.6103
402	0.1319250185	151217.044
403	0.1318672158	151147.9995
404	0.1318269487	151106.1101
405	0.1317848241	151041.6262
406	0.1317258711	150944.4031
407	0.1316710014	150896.4857
408	0.1316256432	150853.1028
409	0.1315963191	150818.3948
410	0.1315523335	150763.5321
411	0.1315226857	150738.3508
412	0.1314554664	150653.0373
413	0.1314004619	150596.5259
414	0.131369537	150573.7516
415	0.1313264607	150525.5325
416	0.1312676463	150470.6421
417	0.1312378232	150447.85
418	0.1312014372	150418.7661
419	0.131146266	150378.554
420	0.1311201859	150362.1208
421	0.1310879528	150312.4125
422	0.1310223975	150262.1652
423	0.1309680998	150212.6656
424	0.1309232	150171.5331
425	0.1308860019	150126.7337
426	0.130851575	150103.1583
427	0.1308344015	150085.1896
428	0.1307786533	150030.2383
429	0.1307442431	149989.3648
430	0.1307029232	149952.3721
431	0.1306578346	149877.5804
432	0.1306109074	149819.4438
433	0.1305673769	149774.0317
434	0.1304862582	149642.5844
435	0.1304541742	149587.2185
436	0.1304151955	149546.3787
437	0.1303614099	149494.4556
438	0.1302994358	149400.6597
439	0.1302245312	149322.5987
440	0.1301819532	149294.5584
441	0.1301467582	149248.0878
442	0.1301129463	149205.3183
443	0.130075426	149174.1345
444	0.1300465889	149150.8728
445	0.1300061404	149085.9058
446	0.1299422901	149019.8004
447	0.1298836834	148955.5699
448	0.1298588951	148919.4699
449	0.1298340097	148874.8001
450	0.1298053576	148844.4911
451	0.1297904793	148828.9928
452	0.1297464601	148777.004
453	0.1296915913	148720.1955
454	0.1296518512	148688.1637
455	0.1296071128	148651.9811
456	0.1295758505	148629.0097
457	0.1295288624	148567.4587
458	0.1295045567	148519.3696
459	0.129472076	148480.3063
460	0.1294488144	148458.3718
461	0.1293958141	148382.7323
462	0.1293410675	148299.8298
463	0.1292775874	148244.7919
464	0.1292423073	148215.9361
465	0.1292164995	148187.4813
466	0.1291726071	148152.0365
467	0.1291464355	148128.3837
468	0.1291002932	148081.796
469	0.1290620989	148054.6233
470	0.1290311524	148032.3359
471	0.128981381	147976.5795
472	0.1289583683	147950.5217
473	0.1289288871	147905.9237
474	0.1288912335	147868.8794
475	0.1288561678	147823.737
476	0.1288024338	147778.2156
477	0.1287492296	147711.3649
478	0.1286838526	147660.7283
479	0.1286592673	147636.0742
480	0.1286316771	147605.9748
481	0.1285862429	147537.1705
482	0.1285577784	147489.2517
483	0.1284706628	147389.363
484	0.1284331246	147336.6219
485	0.1284098554	147316.2058
486	0.1283868445	147297.7467
487	0.1283534927	147260.2266
488	0.1282947895	147220.4286
489	0.1282545899	147189.5389
490	0.1282245571	147148.5727
491	0.1281685128	147095.6103
492	0.1281325484	147055.0968
493	0.1280811652	147017.8113
494	0.1280566561	146984.6069
495	0.1280232674	146952.4051
496	0.1279997624	146909.3935
497	0.1279691457	146879.0921
498	0.127925926	146849.7971
499	0.127889817	146820.4303
500	0.1278326898	146741.1841
501	0.1277776736	146685.9121
502	0.1277477996	146662.2243
503	0.1276799802	146606.0452
504	0.1276336702	146524.1724
505	0.1275993777	146493.1897
506	0.1275530282	146450.1404
507	0.1275131712	146404.1444
508	0.1274891806	146378.7324
509	0.1274441304	146319.4485
510	0.1274095963	146254.7829
511	0.1273789498	146213.4141
512	0.1273273463	146171.2121
513	0.1272958246	146120.9469
514	0.1272626756	146086.2883
515	0.1272418432	146066.9467
516	0.1272125829	145998.0218
517	0.1271939205	145973.7829
