iter	MAPE	MAE
0	0.8996942667	9.037693947
1	0.8121848303	8.217200196
2	0.732083086	7.458610949
3	0.6611086898	6.793770476
4	0.5964657044	6.174896142
5	0.5384530934	5.627627702
6	0.4859227888	5.12798344
7	0.4398217603	4.691239428
8	0.3992783228	4.300896384
9	0.3625017865	3.955069477
10	0.3284177789	3.624483247
11	0.2979328144	3.326527523
12	0.2716917714	3.065788491
13	0.2486640998	2.836507859
14	0.2296236294	2.64849348
15	0.2129907932	2.478599192
16	0.1986781875	2.329450934
17	0.1865428282	2.202306421
18	0.1762941556	2.09087385
19	0.1687884978	2.005975158
20	0.1629275298	1.939424998
21	0.15822184	1.882284696
22	0.1537863041	1.827226612
23	0.1503536348	1.782130084
24	0.147736773	1.746414734
25	0.1455685353	1.715166658
26	0.1436217807	1.686657145
27	0.1421896055	1.665008327
28	0.1412999587	1.6498092
29	0.1403122512	1.632609129
30	0.1393402052	1.614668465
31	0.1383843658	1.597532173
32	0.1377675741	1.586776727
33	0.1371418173	1.575893518
34	0.1367072169	1.567952423
35	0.1361667616	1.557756962
36	0.1355765424	1.546142219
37	0.1349927776	1.534515221
38	0.1346003695	1.525977141
39	0.1345433988	1.523354146
40	0.1343790284	1.519426517
41	0.1341625471	1.514645827
42	0.1337620648	1.506072915
43	0.1334424202	1.499337283
44	0.1332487036	1.494916437
45	0.1331498087	1.492640481
46	0.1329786099	1.489771528
47	0.1328986959	1.487399118
48	0.1328758365	1.485914522
49	0.1326442909	1.480877842
50	0.1323830593	1.476799517
51	0.1322055935	1.473770572
52	0.1321355369	1.471703152
53	0.1319981899	1.468920729
54	0.1318199417	1.466274159
55	0.1316972087	1.463969827
56	0.1315941062	1.461370168
57	0.1315192383	1.459435039
58	0.1315179901	1.459109617
59	0.131467186	1.457935422
60	0.1313822801	1.455962963
61	0.1313454195	1.455016296
62	0.1312228632	1.452305806
63	0.1311429098	1.450554485
64	0.1310480386	1.448642578
65	0.1309493266	1.446062565
66	0.1308230885	1.443340698
67	0.1306135017	1.440074798
68	0.1305804045	1.438852829
69	0.1304799373	1.437168984
70	0.130469943	1.437072794
71	0.1303405391	1.435163244
72	0.1302658247	1.433167327
73	0.1302624953	1.433016738
74	0.1302102216	1.431908447
75	0.1301757331	1.431266744
76	0.1301103114	1.430202517
77	0.1301019069	1.42974537
78	0.1300969906	1.429720306
79	0.1300434719	1.428784041
80	0.1300308289	1.428699484
81	0.1299689918	1.427308665
82	0.1298812606	1.425381426
83	0.1298567931	1.424798078
84	0.1298397542	1.424246204
85	0.1298383812	1.424093915
86	0.1296738	1.42146655
87	0.1296184608	1.420613375
88	0.1295774778	1.419832816
89	0.1295565524	1.419287184
90	0.1295215358	1.418188627
91	0.1295081836	1.4181549
92	0.1295115539	1.418113518
93	0.1294660883	1.417403406
94	0.1293992867	1.416128191
95	0.1293173308	1.414856686
96	0.1292313708	1.413465612
97	0.1292388927	1.413445951
98	0.1292288916	1.413429335
99	0.1292206668	1.413346005
100	0.129192879	1.41315321
101	0.1291827563	1.412331428
102	0.129134136	1.411543902
103	0.1291286757	1.411534624
104	0.1291162448	1.411285643
105	0.1291073911	1.410687492
106	0.129074355	1.409903486
107	0.1290506605	1.409419313
108	0.1290514457	1.408970204
109	0.1289868759	1.407834086
110	0.1289947121	1.407784692
111	0.1289568395	1.407462399
112	0.1289337902	1.40705576
113	0.1288908054	1.40619973
114	0.1288539287	1.405479765
115	0.1288284103	1.404504883
116	0.128790988	1.403751817
117	0.1287553644	1.403447049
118	0.1287358199	1.403322077
119	0.1286990087	1.402496585
120	0.1286655098	1.401902426
121	0.1286411377	1.401627205
122	0.1286219781	1.400974015
123	0.1285890249	1.400056991
124	0.1285722282	1.399664147
125	0.128541481	1.398693509
126	0.1285098496	1.398414963
127	0.128477047	1.397885445
128	0.1284432337	1.397130973
129	0.1284206853	1.396667779
130	0.1283674583	1.396152387
131	0.1283286529	1.395457676
132	0.1282960148	1.395189132
133	0.1282902985	1.394976665
134	0.1282570669	1.39422348
135	0.1282527767	1.39418845
136	0.1282293576	1.394095433
137	0.128212563	1.393982238
138	0.1281990501	1.393919172
139	0.1281722065	1.393762709
140	0.1281439949	1.392956144
141	0.1280938953	1.392421275
142	0.1280892499	1.392012694
143	0.1280565594	1.391765109
144	0.1280479843	1.391548698
145	0.1280473763	1.391503262
146	0.1280316137	1.39134809
147	0.1280149036	1.391277993
148	0.1279813315	1.390822468
149	0.1279507229	1.390517923
150	0.1279488409	1.390492338
151	0.1279287277	1.390365061
152	0.1279075995	1.390284845
153	0.127897748	1.39023464
154	0.1278931221	1.390203041
155	0.1278741188	1.389996447
156	0.1278480245	1.389606868
157	0.1278158515	1.38910365
158	0.1278126277	1.389031124
159	0.1277976531	1.388719928
160	0.1277940305	1.388670124
161	0.1277900175	1.388643081
162	0.1277853217	1.388609897
163	0.1277469078	1.388325596
164	0.1277389693	1.387983802
165	0.1277360663	1.387956717
166	0.1277020551	1.387306033
167	0.1276848518	1.387120346
168	0.1276540814	1.386603555
169	0.1275761464	1.385420015
170	0.1275620472	1.385116267
171	0.1275351763	1.384316569
172	0.1275193801	1.384232738
173	0.127520399	1.384214679
174	0.1275142573	1.384180692
175	0.1274950906	1.383992217
176	0.1274652957	1.38378506
177	0.1274625668	1.383761513
178	0.1274573149	1.383734734
179	0.1274346253	1.383352728
180	0.1274287048	1.383324828
181	0.1273976844	1.382915741
182	0.1273980589	1.382902304
183	0.1273634747	1.38239759
184	0.12735262	1.382264408
185	0.1273468845	1.382243192
186	0.1272902406	1.381463599
187	0.127284935	1.381395547
188	0.1272669705	1.380788323
189	0.1272633187	1.380774266
190	0.1272533416	1.380726146
191	0.1272342258	1.380358591
192	0.1272128584	1.380261404
193	0.1271930737	1.379939654
194	0.1271819903	1.379849286
195	0.1271592729	1.379546148
196	0.1271534686	1.379524639
197	0.1271440722	1.379421922
198	0.1271126132	1.378615009
199	0.1270989984	1.378254944
200	0.1270813926	1.377986356
201	0.12706637	1.377667087
202	0.1270454558	1.377400766
203	0.1270214827	1.377036365
204	0.1270150281	1.376976519
205	0.127005079	1.376880995
206	0.1270030752	1.376860153
207	0.1269970447	1.376834614
208	0.1269934616	1.376823372
209	0.1269894301	1.376779845
210	0.1269808386	1.376739267
211	0.1269777776	1.376722532
212	0.1269358537	1.376053603
213	0.1269208151	1.375703046
214	0.1268990927	1.375302911
215	0.1268917706	1.375255131
216	0.1268787165	1.375076817
217	0.1268467287	1.374663428
218	0.1268291757	1.374419458
219	0.126813891	1.37398954
220	0.1268077618	1.373982438
221	0.126788535	1.373702346
222	0.1267828462	1.373633648
223	0.1267686478	1.373307976
224	0.1267646259	1.373128851
225	0.1267521107	1.372869277
226	0.1267208172	1.372416567
227	0.1267048849	1.372080952
228	0.1267037018	1.372079344
229	0.1266763063	1.371710556
230	0.1266758001	1.371709439
231	0.126668531	1.371591501
232	0.1266583512	1.371534206
233	0.1266560676	1.371497847
234	0.1266484647	1.371447559
235	0.1266264033	1.371057342
236	0.1266204526	1.371023061
237	0.1266065654	1.370951245
238	0.1265962138	1.370718701
239	0.1265771098	1.370342491
240	0.12656944	1.370231676
241	0.1265581436	1.370049953
242	0.1265309061	1.36969834
243	0.1265242862	1.369631357
244	0.1265061465	1.369296216
245	0.12648315	1.368945805
246	0.126474686	1.368859268
247	0.1264620225	1.368580597
248	0.1264485534	1.368320873
249	0.1264441228	1.368162443
250	0.1264365575	1.36809782
251	0.1264319746	1.368045543
252	0.1264241575	1.367909536
253	0.1264214143	1.367890444
254	0.1264200368	1.367888516
255	0.1264127982	1.367867
256	0.1263961086	1.367798286
257	0.1263945861	1.367767074
258	0.1263905681	1.367741534
259	0.1263673193	1.367492712
260	0.1263610203	1.367444299
261	0.1263517599	1.367397694
262	0.1263410928	1.36715727
263	0.1263403724	1.367156975
264	0.1263351452	1.367109337
265	0.1263190782	1.366996631
266	0.1262944773	1.366690618
267	0.1262870719	1.366568545
268	0.1262829261	1.366532864
269	0.1262779615	1.366514645
270	0.1262759943	1.366500018
271	0.1262689882	1.366476484
272	0.1262635951	1.36631335
273	0.1262584124	1.366276986
274	0.1262521671	1.366252766
275	0.126237051	1.366033324
276	0.1262113233	1.365724457
277	0.1262013463	1.365664349
278	0.126198814	1.36566092
279	0.1261986154	1.365610991
280	0.1261901583	1.365520917
281	0.1261807588	1.365239456
282	0.1261633992	1.364963744
283	0.1261578768	1.364909486
284	0.1261531196	1.364875399
285	0.1261469056	1.364852315
286	0.126117696	1.364548244
287	0.1261141984	1.364448816
288	0.126092732	1.364184807
289	0.1260840547	1.364076706
290	0.1260747279	1.363997832
291	0.1260689632	1.363948352
292	0.1260571839	1.363866002
293	0.1260610671	1.363720002
294	0.1260453477	1.363616187
295	0.1260445405	1.363583012
296	0.1260436297	1.363576852
297	0.1260342831	1.363487497
298	0.1260167026	1.363194646
299	0.1260119812	1.363148149
300	0.1260001445	1.363088873
301	0.1259992145	1.363055475
302	0.1259892225	1.363009747
303	0.1259770073	1.362891574
304	0.125974441	1.362883562
305	0.1259632767	1.362808164
306	0.1259555726	1.362718249
307	0.125954859	1.362710097
308	0.1259462125	1.362574387
309	0.1259425382	1.362494091
