iter	Passed	Remaining
0	6	13413
1	15	15276
2	24	16339
3	31	15594
4	38	15329
5	45	15118
6	56	16079
7	62	15686
8	69	15345
9	77	15413
10	84	15203
11	90	14983
12	95	14662
13	105	15003
14	111	14777
15	117	14612
16	124	14571
17	130	14407
18	139	14544
19	149	14753
20	155	14634
21	167	15022
22	174	15014
23	182	15037
24	202	15982
25	209	15887
26	215	15766
27	223	15750
28	231	15709
29	236	15539
30	247	15732
31	254	15622
32	261	15577
33	267	15491
34	274	15409
35	287	15668
36	294	15624
37	300	15515
38	312	15713
39	323	15831
40	332	15887
41	340	15894
42	347	15805
43	353	15732
44	363	15781
45	370	15718
46	375	15611
47	381	15517
48	389	15517
49	396	15458
50	403	15401
51	413	15501
52	420	15430
53	426	15364
54	433	15342
55	443	15412
56	452	15411
57	461	15449
58	468	15422
59	477	15453
60	486	15463
61	494	15470
62	504	15507
63	509	15411
64	518	15434
65	523	15346
66	534	15406
67	544	15457
68	549	15384
69	556	15350
70	563	15301
71	570	15279
72	582	15388
73	594	15476
74	605	15529
75	618	15656
76	625	15625
77	634	15645
78	649	15785
79	659	15817
80	671	15909
81	678	15881
82	688	15905
83	704	16064
84	721	16256
85	731	16274
86	745	16387
87	758	16479
88	768	16500
89	776	16483
90	784	16453
91	793	16450
92	802	16461
93	813	16499
94	820	16463
95	829	16452
96	836	16411
97	841	16326
98	849	16308
99	857	16298
100	865	16275
101	870	16204
102	881	16234
103	886	16164
104	891	16087
105	899	16076
106	907	16058
107	917	16070
108	924	16043
109	933	16044
110	942	16041
111	952	16060
112	960	16035
113	966	15982
114	974	15974
115	987	16030
116	993	15995
117	1003	16008
118	1014	16040
119	1022	16022
120	1030	16005
121	1036	15957
122	1043	15928
123	1050	15895
124	1059	15888
125	1066	15856
126	1072	15819
127	1078	15776
128	1084	15731
129	1091	15703
130	1099	15682
131	1108	15680
132	1116	15678
133	1124	15654
134	1133	15657
135	1142	15653
136	1150	15641
137	1157	15611
138	1163	15583
139	1172	15581
140	1178	15537
141	1262	16515
142	1294	16805
143	1303	16803
144	1309	16755
145	1319	16750
146	1328	16751
147	1334	16694
148	1341	16659
149	1348	16626
150	1353	16579
151	1363	16577
152	1373	16581
153	1377	16516
154	1385	16490
155	1393	16473
156	1401	16448
157	1409	16432
158	1416	16400
159	1423	16372
160	1428	16320
161	1435	16283
162	1440	16235
163	1446	16188
164	1452	16158
165	1458	16109
166	1466	16094
167	1472	16062
168	1481	16048
169	1488	16023
170	1496	16004
171	1503	15981
172	1510	15954
173	1517	15920
174	1523	15886
175	1530	15857
176	1536	15826
177	1541	15782
178	1550	15769
179	1557	15743
180	1565	15737
181	1573	15713
182	1577	15666
183	1586	15656
184	1593	15632
185	1600	15606
186	1608	15592
187	1614	15561
188	1623	15557
189	1628	15514
190	1634	15481
191	1641	15459
192	1649	15444
193	1657	15434
194	1664	15404
195	1673	15399
196	1679	15372
197	1687	15357
198	1695	15348
199	1705	15347
200	1711	15315
201	1718	15293
202	1727	15295
203	1738	15308
204	1745	15284
205	1757	15303
206	1762	15264
207	1770	15252
208	1776	15225
209	1782	15194
210	1788	15160
211	1793	15130
212	1807	15160
213	1814	15146
214	1823	15138
215	1833	15140
216	1840	15122
217	1851	15132
218	1861	15136
219	1870	15133
220	1879	15131
221	1886	15111
222	1891	15076
223	1900	15067
224	1908	15058
225	1916	15043
226	1922	15018
227	1927	14984
228	1936	14976
229	1944	14966
230	1951	14944
231	1958	14925
232	1965	14903
233	1971	14875
234	1980	14871
235	1987	14857
236	1993	14828
237	1999	14804
238	2007	14794
239	2019	14806
240	2026	14790
241	2032	14763
242	2040	14754
243	2046	14726
244	2056	14733
245	2068	14750
246	2078	14751
247	2086	14738
248	2095	14732
249	2105	14735
250	2109	14702
251	2116	14679
252	2124	14672
253	2131	14653
254	2138	14634
255	2146	14622
256	2152	14595
257	2160	14590
258	2169	14583
259	2186	14631
260	2191	14602
261	2199	14587
262	2205	14564
263	2210	14538
264	2219	14529
265	2225	14507
266	2236	14515
267	2246	14521
268	2254	14509
269	2262	14499
270	2269	14479
271	2276	14464
272	2282	14438
273	2288	14416
274	2293	14387
275	2301	14377
276	2312	14386
277	2321	14380
278	2328	14365
279	2337	14357
280	2346	14355
281	2353	14337
282	2361	14324
283	2369	14318
284	2377	14307
285	2385	14294
286	2392	14282
287	2398	14255
288	2405	14241
289	2413	14228
290	2418	14201
291	2423	14175
292	2433	14178
293	2443	14176
294	2448	14153
295	2459	14158
296	2465	14134
297	2471	14113
298	2482	14121
299	2490	14110
300	2495	14087
301	2502	14068
302	2508	14050
303	2517	14044
304	2527	14046
305	2536	14040
306	2544	14031
307	2550	14012
308	2559	14007
309	2570	14014
310	2594	14091
311	2606	14101
312	2617	14108
313	2623	14088
314	2630	14069
315	2637	14057
316	2645	14043
317	2651	14023
318	2659	14013
319	2668	14007
320	2674	13986
321	2680	13966
322	2689	13962
323	2694	13939
324	2700	13919
325	2707	13904
326	2714	13888
327	2722	13880
328	2729	13861
329	2737	13852
330	2744	13838
331	2754	13839
332	2762	13829
333	2769	13815
334	2777	13804
335	2782	13781
336	2794	13788
337	2805	13796
338	2820	13818
339	2830	13819
340	2837	13805
341	2851	13825
342	2862	13829
343	2878	13857
344	2887	13851
345	2895	13841
346	2908	13856
347	2915	13838
348	2927	13850
349	2942	13870
350	2953	13877
351	2966	13889
352	2983	13920
353	2992	13915
354	3004	13920
355	3012	13911
356	3021	13903
357	3034	13916
358	3049	13937
359	3061	13947
360	3069	13938
361	3086	13965
362	3101	13984
363	3111	13982
364	3125	14000
365	3132	13984
366	3142	13983
367	3153	13987
368	3173	14025
369	3183	14024
370	3193	14022
371	3202	14013
372	3224	14063
373	3235	14065
374	3241	14045
375	3247	14024
376	3253	14007
377	3260	13990
378	3266	13970
379	3271	13945
380	3277	13927
381	3286	13921
382	3295	13915
383	3304	13907
384	3313	13900
385	3319	13878
386	3325	13859
387	3334	13853
388	3341	13837
389	3350	13832
390	3359	13823
391	3367	13815
392	3374	13797
393	3381	13782
394	3386	13758
395	3395	13755
396	3401	13735
397	3408	13720
398	3417	13713
399	3424	13697
400	3432	13686
401	3437	13664
402	3444	13651
403	3452	13637
404	3457	13618
405	3466	13609
406	3477	13609
407	3488	13612
408	3499	13614
409	3510	13614
410	3518	13602
411	3525	13589
412	3540	13603
413	3551	13605
414	3562	13604
415	3575	13615
416	3584	13605
417	3593	13601
418	3608	13615
419	3615	13600
420	3625	13597
421	3635	13592
422	3645	13590
423	3660	13605
424	3670	13602
425	3678	13590
426	3690	13595
427	3700	13592
428	3710	13586
429	3718	13575
430	3728	13573
431	3745	13596
432	3758	13602
433	3767	13592
434	3778	13595
435	3784	13574
436	3792	13563
437	3800	13554
