iter	Passed	Remaining
405	6780	9920
406	6795	9901
407	6812	9884
408	6830	9869
409	6848	9854
410	6862	9835
411	6881	9820
412	6902	9810
413	6915	9788
414	6935	9776
415	6950	9757
416	6966	9739
417	6986	9727
418	7000	9706
419	7013	9684
420	7028	9665
421	7049	9655
422	7069	9642
423	7088	9629
424	7104	9612
425	7122	9596
426	7144	9587
427	7159	9567
428	7174	9549
429	7187	9527
430	7200	9506
431	7216	9488
432	7237	9477
433	7258	9466
434	7277	9452
435	7294	9435
436	7311	9420
437	7326	9401
438	7346	9388
439	7365	9374
440	7383	9358
441	7401	9344
442	7417	9326
443	7433	9309
444	7454	9297
445	7470	9280
446	7487	9263
447	7508	9251
448	7527	9237
449	7541	9217
450	7558	9200
451	7579	9188
452	7596	9172
453	7610	9152
454	7625	9134
455	7644	9119
456	7664	9106
457	7680	9089
458	7701	9076
459	7714	9056
460	7730	9038
461	7744	9018
462	7758	8998
463	7777	8984
464	7795	8969
465	7811	8951
466	7831	8938
467	7853	8927
468	7870	8910
469	7888	8895
470	7903	8876
471	7917	8856
472	7931	8836
473	7949	8821
474	7966	8805
475	7978	8783
476	7991	8761
477	8012	8750
478	8033	8738
479	8054	8725
480	8068	8706
481	8086	8690
482	8106	8677
483	8124	8661
484	8139	8642
485	8152	8621
486	8166	8602
487	8182	8584
488	8196	8564
489	8211	8546
490	8224	8525
491	8237	8505
492	8249	8484
493	8264	8465
494	8279	8446
495	8295	8429
496	8309	8409
497	8323	8389
498	8336	8369
499	8352	8352
500	8368	8335
501	8387	8320
502	8405	8305
503	8422	8289
504	8439	8272
505	8456	8255
506	8473	8239
507	8489	8221
508	8502	8201
509	8518	8184
510	8534	8167
511	8552	8151
512	8573	8138
513	8591	8123
514	8604	8103
515	8618	8084
516	8637	8069
517	8652	8050
518	8668	8034
519	8687	8019
520	8707	8005
521	8730	7994
522	8753	7983
523	8774	7970
524	8797	7959
525	8816	7944
526	8832	7927
527	8853	7914
528	8867	7895
529	8880	7875
530	8893	7855
531	8908	7837
532	8924	7819
533	8940	7802
534	8959	7786
535	8973	7768
536	8986	7747
537	8999	7728
538	9015	7710
539	9034	7695
540	9051	7679
541	9064	7659
542	9081	7643
543	9098	7626
544	9117	7611
545	9132	7593
546	9150	7578
547	9167	7561
548	9185	7546
549	9207	7533
550	9228	7519
551	9245	7503
552	9262	7487
553	9285	7475
554	9301	7458
555	9321	7443
556	9335	7424
557	9353	7409
558	9368	7390
559	9384	7373
560	9406	7360
561	9428	7348
562	9447	7333
563	9466	7317
564	9479	7298
565	9498	7283
566	9519	7269
567	9536	7253
568	9552	7236
569	9566	7216
570	9586	7202
571	9600	7183
572	9613	7163
573	9629	7146
574	9646	7129
575	9659	7110
576	9673	7091
577	9686	7071
578	9699	7052
579	9719	7038
580	9740	7024
581	9762	7011
582	9784	6998
583	9804	6984
584	9818	6965
585	9842	6953
586	9858	6936
587	9876	6920
588	9893	6903
589	9909	6886
590	9928	6871
591	9943	6852
592	9965	6840
593	9980	6821
594	9993	6802
595	10009	6784
596	10022	6765
597	10035	6746
598	10048	6727
599	10061	6707
600	10074	6688
601	10087	6669
602	10102	6650
603	10115	6632
604	10130	6613
605	10143	6595
606	10161	6578
607	10174	6560
608	10196	6546
609	10218	6533
610	10239	6519
611	10261	6505
612	10280	6490
613	10297	6473
614	10314	6457
615	10328	6438
616	10343	6420
617	10358	6402
618	10374	6385
619	10388	6367
620	10403	6349
621	10419	6332
622	10441	6318
623	10459	6302
624	10480	6288
625	10497	6271
626	10511	6253
627	10526	6235
628	10539	6216
629	10553	6198
630	10570	6181
631	10592	6167
632	10614	6153
633	10630	6136
634	10648	6120
635	10662	6102
636	10675	6083
637	10688	6064
638	10701	6045
639	10717	6028
640	10737	6013
641	10755	5997
642	10774	5981
643	10791	5965
644	10811	5950
645	10824	5931
646	10837	5912
647	10855	5897
648	10877	5883
649	10901	5869
650	10918	5853
651	10937	5837
652	10952	5819
653	10969	5803
654	10984	5785
655	10997	5766
656	11011	5748
657	11024	5730
658	11040	5713
659	11054	5694
660	11069	5677
661	11088	5661
662	11104	5644
663	11120	5626
664	11135	5609
665	11150	5592
666	11167	5575
667	11183	5558
668	11202	5542
669	11220	5526
670	11239	5510
671	11256	5494
672	11275	5478
673	11291	5461
674	11310	5445
675	11328	5429
676	11344	5412
677	11359	5394
678	11374	5377
679	11390	5360
680	11409	5344
681	11428	5328
682	11448	5313
683	11470	5299
684	11488	5283
685	11501	5264
686	11514	5246
687	11536	5231
688	11555	5215
689	11577	5201
690	11599	5187
691	11614	5169
692	11636	5155
693	11652	5137
694	11666	5119
695	11683	5103
696	11700	5086
697	11718	5070
698	11740	5055
699	11756	5038
700	11769	5020
701	11782	5001
702	11801	4985
703	11815	4967
704	11831	4950
705	11845	4932
706	11857	4914
707	11875	4897
708	11890	4880
709	11905	4862
710	11920	4845
711	11933	4826
712	11946	4808
713	11965	4792
714	11981	4775
715	12000	4760
716	12015	4742
717	12028	4724
718	12049	4709
719	12070	4694
720	12094	4680
721	12117	4665
722	12137	4650
723	12161	4635
724	12181	4620
725	12199	4604
726	12214	4586
727	12231	4569
728	12247	4553
729	12261	4534
730	12279	4518
731	12298	4502
732	12321	4488
733	12343	4473
734	12359	4456
735	12379	4440
736	12394	4422
737	12407	4404
738	12427	4389
739	12445	4372
740	12459	4355
741	12475	4337
742	12489	4320
743	12506	4303
744	12527	4288
