iter	Passed	Remaining
418	2610	3619
419	2617	3614
420	2623	3608
421	2630	3602
422	2636	3596
423	2643	3591
424	2649	3584
425	2655	3578
426	2662	3573
427	2669	3567
428	2675	3561
429	2682	3555
430	2689	3550
431	2696	3545
432	2704	3540
433	2710	3534
434	2717	3529
435	2724	3524
436	2732	3520
437	2738	3513
438	2746	3509
439	2752	3503
440	2759	3497
441	2765	3491
442	2771	3484
443	2778	3478
444	2784	3472
445	2791	3468
446	2797	3461
447	2804	3455
448	2809	3448
449	2815	3441
450	2821	3435
451	2827	3428
452	2833	3422
453	2840	3416
454	2846	3409
455	2853	3403
456	2859	3397
457	2865	3391
458	2872	3385
459	2878	3378
460	2884	3372
461	2890	3365
462	2896	3359
463	2902	3352
464	2908	3346
465	2914	3339
466	2920	3333
467	2927	3327
468	2933	3321
469	2940	3315
470	2946	3309
471	2952	3302
472	2958	3296
473	2965	3290
474	2971	3284
475	2978	3278
476	2984	3272
477	2991	3266
478	2997	3260
479	3004	3255
480	3011	3249
481	3018	3243
482	3024	3237
483	3031	3231
484	3037	3225
485	3043	3219
486	3050	3213
487	3056	3207
488	3064	3202
489	3071	3196
490	3077	3190
491	3083	3184
492	3090	3178
493	3096	3171
494	3103	3165
495	3109	3159
496	3116	3153
497	3122	3147
498	3129	3141
499	3135	3135
500	3142	3130
501	3149	3124
502	3154	3116
503	3160	3110
504	3166	3104
505	3173	3097
506	3180	3092
507	3186	3085
508	3193	3080
509	3200	3075
510	3206	3068
511	3213	3062
512	3219	3056
513	3225	3050
514	3232	3043
515	3238	3037
516	3245	3031
517	3251	3025
518	3258	3019
519	3264	3013
520	3269	3005
521	3275	2999
522	3281	2993
523	3287	2986
524	3293	2980
525	3299	2973
526	3305	2967
527	3311	2960
528	3318	2954
529	3324	2948
530	3330	2941
531	3337	2936
532	3344	2929
533	3350	2923
534	3356	2917
535	3362	2911
536	3369	2905
537	3375	2899
538	3382	2892
539	3388	2886
540	3394	2880
541	3400	2873
542	3406	2867
543	3413	2861
544	3419	2854
545	3425	2848
546	3432	2842
547	3438	2835
548	3444	2829
549	3450	2822
550	3456	2816
551	3462	2810
552	3468	2803
553	3474	2796
554	3480	2790
555	3486	2783
556	3492	2777
557	3498	2771
558	3504	2764
559	3512	2759
560	3518	2753
561	3526	2748
562	3533	2742
563	3540	2736
