iter	Passed	Remaining
0	16	16758
1	36	18154
2	58	19524
3	81	20408
4	98	19673
5	114	18944
6	130	18511
7	152	18964
8	170	18827
9	189	18794
10	209	18810
11	228	18809
12	251	19100
13	270	19031
14	287	18876
15	304	18748
16	322	18669
17	340	18572
18	356	18416
19	373	18302
20	390	18209
21	407	18103
22	424	18052
23	447	18187
24	464	18110
25	480	17997
26	497	17919
27	515	17893
28	532	17822
29	549	17771
30	572	17898
31	589	17819
32	603	17696
33	619	17603
34	636	17557
35	652	17477
36	668	17406
37	690	17469
38	710	17504
39	730	17531
40	751	17579
41	770	17581
42	789	17564
43	813	17679
44	834	17713
45	853	17692
46	868	17618
47	885	17559
48	902	17514
49	919	17472
50	937	17439
51	955	17420
52	975	17425
53	993	17396
54	1013	17410
55	1030	17372
56	1050	17374
57	1067	17334
58	1088	17357
59	1108	17364
60	1125	17323
61	1146	17340
62	1166	17343
63	1187	17365
64	1203	17307
65	1224	17326
66	1246	17355
67	1274	17470
68	1298	17517
69	1313	17449
70	1336	17493
71	1357	17496
72	1380	17535
73	1400	17530
74	1418	17494
75	1435	17453
76	1453	17426
77	1473	17422
78	1496	17443
79	1524	17528
80	1550	17586
81	1567	17548
82	1587	17534
83	1603	17490
84	1623	17480
85	1645	17484
86	1667	17497
87	1686	17481
88	1701	17421
89	1725	17446
90	1747	17454
91	1763	17405
92	1785	17409
93	1805	17397
94	1826	17395
95	1842	17352
96	1865	17363
97	1892	17420
98	1909	17380
99	1932	17389
100	1948	17339
101	1963	17289
102	1983	17275
103	2006	17284
104	2025	17268
105	2046	17259
106	2067	17255
107	2090	17267
108	2108	17233
109	2128	17218
110	2144	17179
111	2165	17166
112	2185	17158
113	2203	17125
114	2223	17110
115	2239	17068
116	2257	17034
117	2275	17005
118	2297	17006
119	2316	16986
120	2332	16944
121	2349	16906
122	2365	16869
123	2381	16824
124	2399	16798
125	2417	16765
126	2440	16774
127	2462	16773
128	2481	16751
129	2499	16725
130	2520	16720
131	2541	16709
132	2563	16711
133	2586	16712
134	2606	16697
135	2625	16681
136	2645	16666
137	2665	16650
138	2687	16647
139	2704	16615
140	2727	16614
141	2744	16580
142	2762	16552
143	2780	16531
144	2800	16510
145	2819	16493
146	2838	16473
147	2857	16451
148	2880	16450
149	2897	16421
150	2921	16426
151	2942	16418
152	2961	16397
153	2981	16379
154	3002	16366
155	3024	16363
156	3043	16344
157	3072	16372
158	3095	16371
159	3117	16369
160	3140	16364
161	3159	16345
162	3180	16330
163	3202	16325
164	3226	16330
165	3245	16304
166	3269	16305
167	3293	16312
168	3318	16318
169	3336	16290
170	3356	16274
171	3375	16248
172	3395	16229
173	3416	16218
174	3433	16186
175	3451	16157
176	3473	16149
177	3494	16137
178	3514	16118
179	3539	16123
180	3560	16109
181	3579	16090
182	3601	16077
183	3623	16068
184	3644	16055
185	3665	16040
186	3683	16015
187	3703	15995
188	3722	15971
189	3740	15947
190	3761	15930
191	3778	15901
192	3801	15894
193	3820	15873
194	3842	15862
195	3864	15853
196	3881	15820
197	3897	15787
198	3918	15773
199	3938	15754
200	3956	15727
201	3975	15707
202	3993	15678
203	4010	15650
204	4030	15629
205	4047	15601
206	4068	15585
207	4084	15554
208	4102	15528
209	4118	15494
210	4138	15473
211	4159	15461
212	4181	15450
213	4198	15421
214	4221	15412
215	4240	15390
216	4256	15358
217	4280	15353
218	4299	15334
219	4315	15302
220	4337	15290
221	4358	15272
222	4381	15266
223	4400	15246
224	4420	15227
225	4440	15207
226	4461	15192
227	4480	15169
228	4499	15149
229	4519	15130
230	4536	15102
231	4561	15098
232	4584	15092
233	4600	15060
234	4616	15029
235	4642	15029
236	4665	15021
237	4684	14998
238	4708	14991
239	4731	14983
240	4759	14990
241	4780	14972
242	4808	14978
243	4826	14955
244	4851	14949
245	4871	14931
246	4890	14909
247	4905	14875
248	4931	14872
249	4954	14863
250	4970	14832
251	4990	14813
252	5009	14791
253	5030	14774
254	5049	14751
255	5065	14721
256	5083	14697
257	5101	14672
258	5119	14647
259	5136	14618
260	5153	14592
261	5175	14578
262	5199	14570
263	5216	14542
264	5232	14511
265	5249	14485
266	5266	14458
267	5289	14447
268	5309	14429
269	5329	14408
270	5348	14386
271	5364	14357
272	5392	14359
273	5414	14346
274	5437	14335
275	5459	14321
276	5482	14310
277	5505	14297
278	5524	14275
279	5542	14252
280	5560	14226
281	5576	14199
282	5594	14174
283	5616	14160
284	5640	14149
285	5657	14122
286	5673	14095
287	5699	14090
288	5716	14064
289	5736	14043
290	5759	14033
291	5777	14009
292	5794	13980
293	5814	13961
294	5838	13952
295	5855	13925
296	5873	13902
297	5899	13898
298	5926	13894
299	5946	13874
300	5969	13861
301	5987	13838
302	6007	13818
303	6027	13800
304	6052	13791
305	6077	13782
306	6093	13755
307	6118	13746
308	6141	13734
309	6162	13716
310	6190	13715
311	6212	13699
312	6234	13683
313	6252	13659
314	6269	13632
315	6290	13617
316	6309	13594
317	6331	13579
318	6355	13567
319	6375	13548
320	6399	13535
321	6419	13517
322	6443	13505
323	6464	13487
324	6489	13478
325	6510	13459
326	6541	13462
327	6566	13452
328	6583	13426
329	6605	13411
330	6625	13391
331	6640	13361
332	6661	13343
333	6680	13320
334	6700	13301
335	6719	13279
336	6746	13272
337	6765	13250
338	6787	13233
339	6810	13220
340	6831	13202
341	6847	13174
342	6868	13156
343	6887	13133
344	6906	13111
345	6930	13100
346	6950	13080
347	6968	13056
348	6985	13030
349	7005	13009
350	7031	13001
351	7050	12979
352	7068	12954
353	7092	12942
354	7109	12917
355	7129	12896
356	7147	12872
357	7165	12850
358	7181	12823
359	7208	12815
360	7234	12804
361	7249	12776
362	7265	12750
