iter	Passed	Remaining
0	90	252640
1	197	276744
2	288	268691
3	393	275372
4	515	288002
5	645	300676
6	755	301363
7	863	301267
8	944	292937
9	1042	290719
10	1131	286776
11	1227	285133
12	1366	292923
13	1490	296629
14	1603	297628
15	1711	297795
16	1803	295282
17	1920	296856
18	2028	296897
19	2189	304399
20	2318	306754
21	2456	310141
22	2585	312146
23	2686	310761
24	2809	311858
25	2923	311905
26	3046	312850
27	3168	313687
28	3348	319907
29	3480	321351
30	3618	323239
31	3726	322369
32	3850	322850
33	3971	323117
34	4128	326173
35	4257	326910
36	4391	327914
37	4509	327734
38	4665	330264
39	4799	331167
40	4919	331062
41	5066	332678
42	5193	332986
43	5338	334414
44	5480	335530
45	5634	337308
46	5758	337297
47	5905	338569
48	6049	339662
49	6176	339732
50	6307	339988
51	6456	341178
52	6594	341791
53	6752	343389
54	6888	343781
55	7028	344418
56	7195	346260
57	7344	347228
58	7469	346994
59	7601	347155
60	7724	346829
61	7860	347132
62	8018	348345
63	8147	348291
64	8307	349561
65	8458	350381
66	8566	349426
67	8701	349589
68	8819	349088
69	8986	350492
70	9116	350420
71	9229	349711
72	9354	349430
73	9479	349212
74	9617	349418
75	9753	349578
76	9899	350084
77	10044	350539
78	10203	351451
79	10346	351766
80	10504	352600
81	10650	353039
82	10781	352930
83	10929	353392
84	11042	352721
85	11171	352544
86	11299	352373
87	11465	353351
88	11594	353169
89	11773	354518
90	11892	354038
91	12020	353833
92	12144	353489
93	12280	353518
94	12417	353561
95	12553	353602
96	12689	353595
97	12850	354311
98	12981	354163
99	13118	354199
100	13235	353688
101	13361	353416
102	13496	353405
103	13655	353993
104	13760	353190
105	13916	353684
106	14049	353599
107	14175	353346
108	14335	353925
109	14447	353296
110	14580	353223
111	14722	353329
112	14855	353236
113	14984	353048
114	15106	352714
115	15241	352653
116	15395	353036
117	15513	352596
118	15664	352907
119	15792	352702
120	15952	353195
121	16066	352663
122	16196	352513
123	16315	352101
124	16431	351637
125	16587	352018
126	16719	351900
127	16869	352143
128	16997	351942
129	17140	352044
130	17256	351581
131	17363	350948
132	17468	350283
133	17599	350157
134	17707	349567
135	17832	349299
136	17955	349009
137	18131	349756
138	18269	349750
139	18425	350090
140	18550	349830
141	18725	350506
142	18900	351187
143	19039	351170
144	19171	351045
145	19274	350366
146	19412	350349
147	19549	350296
148	19682	350195
149	19799	349784
150	19915	349377
151	20044	349194
152	20205	349563
153	20359	349818
154	20482	349531
155	20608	349294
156	20768	349618
157	20890	349313
158	21040	349479
159	21193	349685
160	21325	349554
161	21436	349071
162	21568	348936
163	21694	348704
164	21844	348842
165	21989	348924
166	22127	348878
167	22247	348544
168	22382	348452
169	22506	348188
170	22627	347887
171	22782	348102
172	22971	348822
173	23124	348991
174	23237	348566
175	23359	348272
176	23479	347947
177	23599	347624
178	23741	347630
179	23884	347651
180	24015	347492
181	24134	347172
182	24268	347047
183	24381	346641
184	24506	346399
185	24627	346109
186	24757	345937
187	24887	345781
188	25031	345809
189	25160	345624
190	25313	345769
191	25432	345456
192	25560	345266
193	25714	345423
194	25854	345389
195	25981	345182
196	26116	345084
197	26248	344940
198	26366	344620
199	26507	344595
200	26643	344507
201	26775	344370
202	26943	344688
203	27109	344977
204	27228	344669
205	27358	344505
206	27517	344696
207	27644	344494
208	27775	344339
209	27936	344546
210	28053	344220
211	28170	343892
212	28309	343834
213	28455	343864
214	28602	343899
215	28737	343780
216	28901	344015
217	29034	343880
218	29170	343780
219	29326	343916
220	29457	343760
221	29590	343626
222	29719	343442
223	29863	343431
224	29990	343222
225	30129	343155
226	30290	343337
227	30465	343677
228	30585	343381
229	30707	343117
230	30838	342960
231	30978	342902
232	31097	342602
233	31215	342307
234	31342	342097
235	31490	342127
236	31630	342066
237	31775	342049
238	31937	342227
239	32061	341992
240	32177	341664
241	32353	341987
242	32489	341871
243	32626	341772
244	32742	341460
245	32870	341262
246	33043	341537
247	33173	341362
248	33308	341241
249	33444	341132
250	33589	341115
251	33713	340883
252	33884	341118
253	34068	341486
254	34230	341629
255	34363	341486
256	34482	341198
257	34604	340948
258	34722	340657
259	34878	340736
260	35004	340520
261	35142	340427
262	35275	340278
263	35400	340057
264	35553	340101
265	35690	339996
266	35819	339812
267	35951	339659
268	36066	339347
269	36193	339149
270	36345	339175
271	36454	338813
272	36580	338603
273	36714	338468
