iter	Passed	Remaining
0	16	16927
1	32	16249
2	51	16993
3	68	17177
4	88	17667
5	103	17066
6	120	17128
7	135	16784
8	149	16478
9	169	16784
10	184	16553
11	201	16572
12	218	16571
13	231	16302
14	250	16476
15	273	16824
16	289	16742
17	309	16878
18	326	16875
19	344	16872
20	359	16755
21	377	16794
22	393	16705
23	412	16785
24	431	16811
25	448	16820
26	464	16746
27	483	16768
28	502	16832
29	517	16738
30	535	16738
31	548	16592
32	562	16481
33	584	16601
34	602	16607
35	618	16558
36	633	16480
37	645	16347
38	658	16226
39	671	16118
40	687	16082
41	703	16052
42	720	16039
43	738	16040
44	751	15944
45	767	15922
46	785	15932
47	805	15975
48	827	16069
49	849	16139
50	875	16286
51	893	16293
52	911	16285
53	929	16284
54	943	16213
55	958	16158
56	975	16146
57	989	16073
58	1003	15998
59	1017	15934
60	1031	15878
61	1048	15858
62	1065	15843
63	1079	15793
64	1097	15787
65	1115	15780
66	1133	15780
67	1148	15745
68	1166	15742
69	1186	15761
70	1206	15789
71	1225	15794
72	1240	15755
73	1261	15789
74	1278	15763
75	1293	15722
76	1306	15659
77	1324	15651
78	1346	15700
79	1364	15695
80	1383	15692
81	1403	15716
82	1423	15724
83	1440	15707
84	1455	15668
85	1475	15679
86	1490	15640
87	1504	15593
88	1517	15533
89	1531	15484
90	1550	15486
91	1566	15462
92	1586	15476
93	1599	15420
94	1621	15448
95	1641	15456
96	1660	15455
97	1677	15438
98	1693	15413
99	1713	15419
100	1734	15439
101	1749	15406
102	1773	15443
103	1792	15447
104	1817	15494
105	1836	15488
106	1854	15475
107	1870	15451
108	1886	15416
109	1905	15413
110	1920	15378
111	1939	15374
112	1959	15384
113	1974	15346
114	1991	15322
115	2008	15306
116	2026	15294
117	2042	15269
118	2056	15224
119	2069	15177
120	2088	15174
121	2104	15144
122	2118	15102
123	2132	15063
124	2152	15064
125	2170	15055
126	2184	15016
127	2198	14976
128	2212	14939
129	2231	14932
130	2244	14890
131	2258	14848
132	2271	14810
133	2288	14788
134	2310	14803
135	2327	14786
136	2341	14751
137	2362	14756
138	2378	14733
139	2397	14728
140	2410	14685
141	2428	14674
142	2442	14638
143	2458	14611
144	2474	14593
145	2490	14566
146	2509	14564
147	2524	14534
148	2544	14532
149	2563	14527
150	2578	14499
151	2596	14487
152	2611	14457
153	2633	14465
154	2653	14463
155	2673	14463
