iter	F1	Logloss
498	0.757738932	0.5403327491
499	0.7579549127	0.5400490371
500	0.7582499873	0.5397334847
501	0.7589475618	0.539462322
502	0.7594282101	0.5391795741
503	0.7594582144	0.539011643
504	0.7589475618	0.5387294751
505	0.7587069324	0.5384805224
506	0.7603403622	0.5382509394
507	0.7598843492	0.5379880465
508	0.759644353	0.5376645722
509	0.759566359	0.537510784
510	0.7600770083	0.5372509755
511	0.7600770083	0.537030369
512	0.7601311248	0.5368965295
513	0.7611522826	0.5366315951
514	0.7615860162	0.5363743742
515	0.7618030684	0.5361844763
516	0.7627703963	0.535817942
517	0.7621832077	0.5355014911
518	0.7620745578	0.5352468319
519	0.7625093434	0.5350399774
520	0.7637162941	0.5347376711
521	0.7637162941	0.5345184139
522	0.7634774223	0.534268116
523	0.7640093924	0.5341345026
524	0.7643022842	0.5340269653
525	0.7649418908	0.5338784319
526	0.7653430758	0.5336438115
527	0.7656351488	0.5335526513
528	0.7652886171	0.5332910385
529	0.7655064985	0.5330955284
530	0.765669991	0.5328502214
531	0.7668916086	0.5325897319
532	0.7668370892	0.5324808289
533	0.7663084669	0.5321871556
534	0.7664175226	0.5319022109
535	0.7667091991	0.5315912937
536	0.7667637401	0.5313574565
537	0.7669274098	0.5309831913
538	0.765669991	0.5308664825
539	0.7669819819	0.5306528049
540	0.7668182889	0.5302823463
541	0.767619318	0.5300224131
542	0.768128804	0.5298296484
543	0.7684196762	0.5296542669
544	0.7691647135	0.5294904264
545	0.7685289334	0.5292590615
546	0.7686928774	0.5290159156
547	0.7690209754	0.5287563446
548	0.7688395126	0.528628084
549	0.7698757815	0.5283117123
550	0.7702755781	0.5279868382
551	0.7709492147	0.5278096369
552	0.7708943976	0.5277016505
553	0.7703851238	0.5274409391
554	0.7709492147	0.527248669
555	0.7711685609	0.5269923524
556	0.7708236184	0.5268070953
557	0.7708784653	0.5266466257
558	0.771223417	0.526470865
559	0.771223417	0.5263182542
560	0.77151331	0.5261518912
561	0.7720225119	0.5259450997
562	0.7714429194	0.5256532921
563	0.7713880321	0.5254022545
564	0.771717473	0.5251334442
565	0.7720623133	0.5249374986
566	0.7721172566	0.5246388497
567	0.7725168726	0.5244557987
568	0.7724069599	0.5243344775
569	0.772861344	0.5241252463
570	0.7726818002	0.5239127931
571	0.7731219516	0.5236513333
572	0.7719770452	0.5234457637
573	0.7717417286	0.5232776436
574	0.7717417286	0.5230293529
575	0.7728176448	0.5226978905
576	0.7726524191	0.5224700516
577	0.773397301	0.5222535797
578	0.773397301	0.5221508782
579	0.7744856905	0.5219305926
580	0.774141452	0.5217054851
581	0.7741829572	0.5215055563
582	0.774748197	0.5211783198
583	0.77576814	0.5209181168
584	0.7748586165	0.5207026096
585	0.7755471345	0.5204586413
586	0.7746929991	0.520253243
587	0.7761243878	0.520048529
588	0.7769771269	0.5198425414
589	0.7769654919	0.5195257835
590	0.7771314801	0.5193097829
591	0.7771868253	0.5190497959
592	0.7776964226	0.5187816716
593	0.7786704048	0.5184775405
594	0.779300268	0.5182265418
595	0.7795219716	0.5180649511
596	0.7800307352	0.5178060414
597	0.7798643483	0.5175462361
598	0.7801416993	0.5173801264
599	0.7798643483	0.5171877848
600	0.7802619962	0.5169457884
601	0.7803729462	0.5167756356
602	0.7812233292	0.5165700007
603	0.780936995	0.5163723499
604	0.7802526949	0.5161213323
605	0.7813258511	0.515925182
606	0.7816121911	0.5156643986
607	0.7816121911	0.5154034858
608	0.7819458095	0.5151574332
609	0.7818263783	0.5148492846
610	0.7814285473	0.5145749951
611	0.7819376936	0.5143954753
612	0.7826772269	0.5141201326
613	0.783130286	0.5140107057
614	0.7833532113	0.5137425904
615	0.7839802674	0.5135290491
616	0.7836389636	0.5132704174
617	0.7847738643	0.5130008829
618	0.7843707576	0.5127319967
619	0.7849352765	0.5125505597
620	0.7850469974	0.5123623041
621	0.7847616369	0.5120509176
622	0.7848733882	0.5118442146
623	0.7845878254	0.5117970454
624	0.785041075	0.5115610651
625	0.7859524771	0.511308166
626	0.7868574557	0.5111808706
627	0.7864609748	0.5109821509
628	0.7865728902	0.5108146541
629	0.7869134259	0.5106807208
630	0.7873097571	0.5103402948
631	0.7880496908	0.5100339906
632	0.7879898907	0.5097416286
633	0.7881019218	0.5095067117
634	0.788665911	0.509356504
635	0.7891738044	0.5090086997
636	0.7895693886	0.5087883304
637	0.7904723667	0.5086878815
638	0.7907551481	0.508438403
639	0.7909236685	0.5081846037
640	0.790981573	0.5078714744
641	0.7913186399	0.5076112683
642	0.7913186399	0.5074048697
643	0.7910922609	0.5071699278
644	0.7921643255	0.5069554404
645	0.7917696682	0.5067076551
646	0.7921071682	0.5064799471
647	0.7932346189	0.50609833
648	0.7934599418	0.5057898172
649	0.7938542502	0.5056220097
650	0.7941920187	0.5053886123
651	0.7942483938	0.5052283705
652	0.7946996831	0.5049681252
653	0.7958267324	0.504688887
654	0.7960510246	0.5045011987
655	0.7958267324	0.5042956086
656	0.7967274468	0.5041294192
657	0.7967274468	0.5038958703
658	0.796840607	0.5037153973
659	0.797007865	0.5035100782
660	0.7973446625	0.5032702875
661	0.7975144391	0.503062516
662	0.7977975608	0.5028256579
663	0.7978542093	0.5026523554
664	0.7977975608	0.5023846814
665	0.7983042278	0.5021955299
666	0.7979108658	0.5019721136
667	0.7988108267	0.501698835
668	0.7995967928	0.5014236948
669	0.7998238206	0.5011859336
670	0.7997670515	0.5011032668
671	0.7999895294	0.5008171793
672	0.7999327766	0.5005941539
673	0.8001550751	0.500398105
674	0.7999327766	0.5002757973
675	0.8003253332	0.500073937
676	0.8007745106	0.4998856239
677	0.8011667553	0.4997981499
678	0.8015020195	0.4995304914
679	0.802007594	0.4993407959
680	0.8021212994	0.4990915162
681	0.8022856585	0.4988248642
682	0.802506688	0.4984984174
683	0.8026203764	0.4982970809
684	0.8024562281	0.498163993
685	0.8025131007	0.4979350359
686	0.8034598912	0.4977368328
687	0.8040786715	0.4975703462
688	0.8040217355	0.4974384046
689	0.8037940718	0.4973308153
690	0.8036875238	0.4969822468
691	0.8041925678	0.4968355226
692	0.8040292146	0.4967306123
693	0.8046405601	0.4965554654
694	0.8048604777	0.4964576657
695	0.8044696561	0.4962213482
696	0.8045266161	0.496011917
697	0.8049174534	0.4957271845
698	0.8046405601	0.4955150301
699	0.8050314291	0.4953620888
700	0.8060889883	0.4951149017
701	0.8058609448	0.4949337595
702	0.8059749504	0.4947323048
703	0.8064221358	0.4945930954
704	0.8065362213	0.4942873147
705	0.8069262606	0.4941484142
706	0.8064312957	0.4938950454
707	0.8067644891	0.4937009027
708	0.8070404098	0.4935065653
709	0.8076016494	0.4932815574
710	0.8079343081	0.4931683184
711	0.807877182	0.4929898285
712	0.8077159107	0.4928668884
713	0.8088848963	0.4927278169
714	0.808391608	0.4925549912
715	0.8087241417	0.4924153626
716	0.8090564898	0.4921435684
717	0.8090564898	0.4919567432
718	0.8082304869	0.4917300363
719	0.8093998952	0.4915251757
720	0.8096175871	0.4912370804
721	0.8096175871	0.4911173734
722	0.8102814169	0.4908006961
723	0.8099495946	0.4906009708
724	0.8102241561	0.4903988783
725	0.8102932845	0.4901699494
726	0.8106824692	0.4899016013
727	0.8109568338	0.4897041949
728	0.8107849076	0.4895394841
729	0.8113456634	0.489363895
730	0.8116769833	0.4891393039
731	0.8114603525	0.4889558102
732	0.8107971285	0.4888416209
733	0.810899517	0.4886547295
734	0.811128833	0.4883614643
735	0.811575074	0.4882506731
736	0.8119638039	0.4880420498
737	0.8117472171	0.4878187045
738	0.8121359936	0.4877336341
739	0.8123082564	0.4874675092
740	0.8129705049	0.4871874263
741	0.8149528267	0.4869627402
742	0.8151828587	0.4868315049
743	0.8151253385	0.4866837088
744	0.8159573138	0.4864187473
745	0.8163443001	0.4862304989
746	0.8163443001	0.4859241481
747	0.8158003902	0.4857372232
748	0.8158003902	0.4856508074
749	0.8154130206	0.4854587416
750	0.8146953282	0.4852991689
751	0.8145802763	0.4851816248
752	0.8152557204	0.4849397709
753	0.8157009059	0.4846986901
754	0.8158737346	0.484586207
755	0.8159889945	0.4843331064
756	0.8161042869	0.4842158921
757	0.8160048682	0.4839097936
758	0.8169369229	0.4837346849
759	0.8161619453	0.483556037
760	0.8167062151	0.4833707643
761	0.8164341753	0.4831922753
762	0.8168215527	0.4829642177
763	0.8168792337	0.4827081911
764	0.8172664654	0.4824905808
765	0.8181559243	0.4822569697
766	0.8183292031	0.4820695594
767	0.8188316191	0.4819015202
768	0.8188316191	0.4817552429
769	0.8186759811	0.4815201185
770	0.8188494803	0.4813341602
771	0.8190809269	0.4811052433
772	0.8193521809	0.4809171033
773	0.819294308	0.4807328344
774	0.8200677819	0.480481405
775	0.819410062	0.4802821232
776	0.819023053	0.4800635819
777	0.8192545978	0.4798751037
778	0.8194679512	0.4795874181
779	0.81969959	0.4793813941
780	0.8200285771	0.4791131934
781	0.8200865143	0.4789026227
782	0.81969959	0.4787018761
783	0.8200285771	0.4785623139
784	0.8202024134	0.4783376108
785	0.8204343098	0.4781124826
786	0.8207051696	0.477969338
787	0.8215166145	0.4776962448
788	0.822674403	0.4774321028
789	0.8229646627	0.4772060677
790	0.8241212357	0.4770453437
791	0.8245645767	0.4768560226
792	0.823757161	0.4767004644
793	0.8243537724	0.4765555803
794	0.8242374876	0.4764081744
795	0.8245645767	0.4762290588
796	0.8241793576	0.4760875995
797	0.8256837102	0.4758414293
798	0.8260103086	0.4756804761
799	0.8256837102	0.475439509
800	0.825974915	0.4752882524
801	0.8267445651	0.4751098439
802	0.8271291505	0.4749543165
803	0.8265346866	0.4747662314
804	0.8264763895	0.4746342945
805	0.8266513055	0.4744311312
806	0.8262663253	0.4742416689
807	0.8267445651	0.4739460832
808	0.8267445651	0.4738962202
809	0.8270125538	0.4737391342
810	0.8272457801	0.4735449477
811	0.8273624426	0.4733551513
812	0.8285154208	0.4731141327
813	0.8289578313	0.472938778
814	0.8293084249	0.4727287021
815	0.8290412138	0.4725560352
816	0.8298093374	0.4724132582
817	0.8299848397	0.4721449922
818	0.8306938762	0.4719218657
819	0.8298934071	0.4717540962
820	0.8304532089	0.4715256611
821	0.8309544003	0.471294238
822	0.8311302695	0.4710764544
823	0.8305378414	0.4708099349
824	0.8309807566	0.4706220173
825	0.8310394144	0.4703167074
826	0.8310394144	0.4702121883
827	0.8310071499	0.4700269585
828	0.8312741283	0.4698537255
829	0.8311567548	0.4697017072
830	0.8315409204	0.4695726655
831	0.831599618	0.4694008276
832	0.8317170379	0.4692636053
833	0.8317170379	0.4690842687
834	0.8317757603	0.4688425888
835	0.8321598259	0.4686744327
836	0.8317439542	0.4684068772
837	0.8323046355	0.4682234983
838	0.8326300231	0.4680790153
839	0.8320966723	0.4679129364
840	0.8320966723	0.4678212151
841	0.8316533157	0.4676893489
842	0.8333979132	0.4674411569
843	0.833014048	0.4673072947
844	0.8327476554	0.4671224049
845	0.8326888351	0.4669715008
846	0.8331317101	0.4667391088
847	0.8330728749	0.4665831035
848	0.834165165	0.4663489914
849	0.8344896737	0.466100089
850	0.8348140018	0.4659108232
851	0.8348140018	0.465793239
852	0.8348140018	0.4656103597
853	0.8348140018	0.465389765
854	0.8351381494	0.4652069701
855	0.8351381494	0.4650147711
856	0.8352559396	0.4648253331
857	0.8346663325	0.4646431426
858	0.8349906801	0.4644469899
859	0.8353148472	0.4642214631
860	0.8352559396	0.4640381873
861	0.8348728862	0.4638561792
862	0.8352559396	0.46371197
863	0.8363740302	0.4634773345
864	0.8366686551	0.463291941
865	0.8374329555	0.4630988834
866	0.8379606709	0.4629092315
867	0.837696905	0.462774523
868	0.8374329555	0.4625727613
869	0.8381966221	0.4623550857
870	0.8386962726	0.4620817687
871	0.8384327062	0.4619258887
872	0.8386098565	0.4616892455
873	0.8387870818	0.4614792159
874	0.8388461735	0.4613258255
875	0.8389643819	0.4611387733
876	0.8394644389	0.4609523012
877	0.839523587	0.4607807299
878	0.839523587	0.4607231864
879	0.8395827433	0.4606217362
880	0.839701081	0.4604691149
881	0.8401419922	0.4603125958
882	0.8398786501	0.4601664768
883	0.8397335496	0.4600643544
884	0.8396743328	0.4599036163
