iter	Passed	Remaining
0	16	16926
1	32	16409
2	55	18363
3	76	19157
4	97	19431
5	114	18917
6	141	20011
7	163	20270
8	190	21001
9	211	20954
10	233	21017
11	255	21041
12	275	20921
13	293	20683
14	319	20958
15	339	20897
16	359	20799
17	379	20717
18	398	20589
19	419	20550
20	437	20392
21	462	20552
22	487	20704
23	507	20648
24	528	20623
25	549	20567
26	569	20526
27	585	20318
28	610	20452
29	635	20536
30	650	20344
31	668	20233
32	692	20299
33	713	20261
34	731	20158
35	748	20031
36	765	19931
37	783	19824
38	803	19799
39	825	19814
40	841	19685
41	861	19639
42	880	19595
43	896	19484
44	914	19400
45	937	19450
46	959	19446
47	975	19350
48	998	19382
49	1017	19329
50	1033	19223
51	1055	19249
52	1076	19231
53	1093	19162
54	1109	19059
55	1128	19015
56	1152	19070
57	1168	18974
58	1185	18911
59	1209	18945
60	1228	18913
61	1246	18864
62	1265	18827
63	1285	18795
64	1301	18728
65	1320	18694
66	1341	18676
67	1362	18677
68	1388	18728
69	1411	18752
70	1433	18762
71	1455	18760
72	1474	18721
73	1499	18767
74	1519	18739
75	1536	18686
76	1555	18641
77	1577	18645
78	1593	18582
79	1610	18519
80	1633	18533
81	1658	18568
82	1677	18529
83	1695	18491
84	1718	18496
85	1740	18495
86	1761	18481
87	1777	18424
88	1793	18362
89	1813	18340
90	1830	18287
91	1847	18231
92	1865	18195
93	1888	18197
94	1905	18150
95	1922	18104
96	1940	18064
97	1958	18030
98	1976	17990
99	1992	17936
100	2016	17946
101	2039	17955
102	2056	17912
103	2074	17869
104	2100	17900
105	2117	17857
106	2135	17820
107	2158	17829
108	2177	17803
109	2195	17766
110	2215	17744
111	2239	17757
112	2260	17742
113	2279	17718
114	2297	17681
115	2319	17675
116	2337	17640
117	2357	17624
118	2379	17616
119	2396	17573
120	2421	17594
121	2441	17570
122	2462	17555
123	2478	17512
124	2500	17502
125	2519	17474
126	2536	17433
127	2562	17460
128	2580	17421
129	2595	17371
130	2615	17349
131	2639	17359
132	2660	17343
133	2675	17291
134	2693	17257
135	2713	17240
136	2726	17173
137	2742	17132
138	2764	17121
139	2784	17104
140	2804	17082
141	2825	17074
142	2847	17067
143	2873	17081
144	2905	17131
145	2934	17167
146	2952	17135
147	2969	17092
148	2990	17082
149	3018	17105
150	3037	17079
151	3053	17037
152	3072	17008
153	3090	16979
154	3111	16961
155	3135	16961
156	3160	16970
157	3180	16948
158	3204	16948
159	3222	16919
160	3240	16885
161	3263	16881
162	3283	16858
163	3307	16860
164	3326	16832
165	3350	16833
166	3376	16844
167	3396	16818
168	3422	16828
169	3441	16802
170	3458	16767
171	3477	16738
172	3492	16697
173	3511	16669
174	3532	16654
175	3553	16637
176	3575	16624
177	3592	16591
178	3610	16558
179	3629	16534
180	3649	16511
181	3669	16494
182	3689	16469
183	3708	16445
184	3725	16412
185	3743	16384
186	3765	16371
187	3793	16384
188	3811	16353
189	3831	16336
190	3851	16312
191	3872	16297
192	3892	16275
193	3910	16248
194	3933	16238
195	3951	16209
196	3970	16185
197	3987	16152
198	4004	16117
199	4020	16081
200	4035	16040
201	4050	16001
202	4068	15973
203	4089	15956
204	4109	15937
205	4128	15911
206	4145	15880
207	4163	15852
208	4180	15823
209	4200	15801
210	4218	15773
211	4236	15746
212	4252	15712
213	4270	15685
214	4289	15661
215	4307	15633
216	4323	15600
217	4342	15578
218	4358	15544
219	4386	15552
220	4403	15523
221	4421	15494
222	4440	15471
223	4466	15472
224	4485	15450
225	4502	15418
226	4522	15399
227	4543	15384
228	4560	15355
229	4581	15339
230	4600	15314
231	4616	15281
232	4636	15263
233	4655	15238
234	4674	15217
235	4694	15198
236	4711	15168
237	4728	15138
238	4745	15111
239	4766	15092
240	4784	15067
241	4801	15039
242	4822	15023
243	4839	14993
244	4858	14973
245	4878	14951
246	4900	14939
247	4921	14922
248	4944	14912
249	4963	14889
250	4982	14867
251	4998	14838
252	5015	14807
253	5038	14798
254	5056	14773
255	5082	14771
256	5102	14752
257	5126	14743
258	5144	14719
259	5165	14702
260	5195	14709
261	5218	14700
262	5237	14676
263	5257	14656
264	5275	14632
265	5296	14615
266	5313	14586
267	5328	14553
268	5344	14523
269	5364	14503
270	5386	14489
271	5407	14473
272	5428	14455
273	5448	14437
274	5469	14418
275	5487	14393
276	5507	14376
277	5524	14346
278	5544	14328
279	5565	14312
280	5584	14289
281	5603	14267
282	5623	14246
283	5645	14232
284	5660	14201
285	5683	14189
286	5705	14173
287	5726	14156
288	5746	14138
289	5763	14110
290	5784	14094
291	5800	14064
292	5818	14040
293	5842	14029
294	5867	14021
295	5884	13995
296	5906	13981
297	5929	13969
298	5950	13950
299	5969	13929
300	5989	13908
301	6010	13891
302	6031	13874
303	6057	13868
304	6082	13859
305	6103	13841
306	6126	13830
307	6147	13812
308	6166	13789
309	6190	13778
310	6214	13768
311	6237	13753
312	6259	13739
313	6278	13715
314	6299	13699
315	6322	13684
316	6338	13657
317	6357	13635
318	6377	13613
319	6398	13596
320	6417	13575
321	6439	13559
322	6457	13535
323	6478	13516
324	6501	13502
325	6522	13484
326	6537	13454
327	6553	13426
328	6571	13402
329	6588	13375
330	6603	13347
331	6622	13323
332	6645	13310
333	6663	13287
334	6687	13274
335	6711	13263
336	6732	13244
337	6749	13219
338	6768	13197
339	6790	13181
340	6818	13176
341	6839	13159
342	6862	13145
343	6885	13130
344	6905	13111
345	6921	13083
346	6939	13058
347	6960	13040
348	6975	13011
349	6996	12992
350	7020	12981
351	7038	12957
352	7060	12940
353	7081	12922
354	7105	12909
355	7147	12929
356	7163	12902
357	7182	12880
358	7205	12865
359	7227	12849
360	7252	12838
361	7270	12813
362	7288	12790
363	7304	12761
364	7322	12738
365	7340	12716
366	7357	12690
367	7376	12667
368	7391	12639
369	7407	12612
370	7426	12591
371	7445	12569
372	7469	12555
373	7487	12531
374	7503	12505
375	7524	12486
376	7544	12468
377	7563	12445
378	7581	12422
379	7601	12402
380	7619	12378
381	7635	12352
382	7653	12330
383	7671	12307
384	7693	12289
385	7711	12266
386	7727	12239
387	7745	12217
388	7763	12193
389	7778	12166
390	7797	12145
391	7817	12125
392	7835	12102
393	7853	12079
394	7873	12059
395	7890	12035
396	7906	12009
397	7923	11984
398	7940	11959
399	7959	11939
400	7975	11912
401	7991	11887
402	8009	11865
403	8035	11854
404	8060	11842
405	8080	11822
406	8102	11805
407	8122	11785
408	8142	11765
409	8163	11747
410	8186	11732
411	8204	11709
412	8227	11693
413	8242	11667
414	8262	11646
415	8287	11634
416	8310	11618
417	8329	11597
418	8354	11584
419	8375	11565
420	8390	11539
421	8409	11518
422	8431	11500
423	8454	11485
424	8473	11463
425	8494	11446
426	8513	11424
427	8534	11406
428	8555	11387
429	8572	11363
430	8591	11341
431	8611	11322
432	8632	11304
433	8651	11282
434	8671	11262
435	8692	11244
436	8711	11223
437	8730	11202
438	8751	11184
439	8781	11176
440	8800	11155
441	8823	11139
442	8849	11126
443	8872	11110
444	8893	11092
445	8910	11068
446	8933	11052
447	8950	11027
448	8963	11000
449	8985	10981
450	9003	10959
451	9021	10938
452	9042	10919
453	9061	10897
454	9080	10876
455	9101	10857
456	9125	10843
457	9154	10833
458	9176	10816
459	9193	10792
460	9219	10779
461	9238	10757
462	9254	10733
463	9270	10708
464	9286	10684
465	9306	10665
466	9328	10646
467	9355	10634
468	9374	10614
469	9398	10597
470	9425	10586
471	9447	10568
472	9469	10550
473	9491	10532
474	9514	10515
475	9532	10493
476	9551	10472
477	9568	10449
478	9587	10428
479	9607	10408
480	9625	10385
481	9653	10375
482	9674	10355
483	9694	10335
484	9713	10314
485	9732	10293
486	9751	10271
487	9774	10255
488	9801	10242
489	9823	10224
490	9851	10212
491	9869	10190
492	9890	10171
493	9905	10146
494	9923	10123
495	9941	10102
496	9963	10083
497	9983	10063
498	10009	10049
499	10033	10033
500	10052	10012
501	10072	9992
502	10096	9976
503	10112	9952
504	10131	9931
505	10152	9911
506	10172	9891
507	10190	9869
508	10207	9846
509	10227	9825
510	10242	9801
511	10260	9779
512	10287	9766
513	10305	9743
514	10324	9722
515	10343	9701
516	10365	9683
517	10385	9663
518	10405	9643
519	10422	9621
520	10439	9598
521	10462	9580
522	10487	9564
523	10506	9544
524	10527	9524
525	10544	9502
526	10562	9480
527	10578	9456
528	10596	9434
529	10617	9415
530	10643	9400
531	10664	9381
532	10686	9363
533	10709	9346
534	10729	9325
535	10751	9307
536	10778	9293
537	10800	9274
538	10832	9265
539	10863	9253
540	10889	9239
541	10910	9219
542	10938	9205
543	10954	9182
544	10970	9158
545	10994	9141
546	11013	9120
547	11031	9098
548	11049	9077
549	11072	9059
550	11095	9041
551	11116	9022
552	11137	9002
553	11155	8980
554	11177	8962
555	11198	8942
556	11215	8920
557	11237	8901
558	11263	8885
559	11283	8865
560	11305	8846
561	11328	8829
562	11349	8809
563	11369	8789
564	11389	8769
565	11407	8747
566	11422	8723
567	11444	8704
568	11463	8683
569	11479	8660
570	11496	8637
571	11532	8629
572	11552	8609
573	11568	8585
574	11583	8561
575	11603	8541
576	11624	8521
577	11642	8500
578	11661	8479
579	11682	8459
580	11705	8441
581	11723	8420
582	11744	8400
583	11765	8381
584	11783	8359
585	11806	8341
586	11830	8323
587	11850	8303
588	11871	8283
589	11892	8264
590	11909	8241
591	11933	8224
592	11956	8205
593	11974	8184
594	11993	8163
595	12015	8145
596	12035	8124
597	12061	8108
598	12083	8089
599	12106	8071
600	12130	8053
601	12148	8031
602	12169	8011
603	12194	7995
604	12212	7973
605	12236	7955
606	12254	7934
607	12278	7916
608	12297	7895
609	12318	7875
610	12340	7856
611	12360	7836
612	12380	7816
613	12399	7795
614	12421	7776
615	12438	7753
616	12458	7733
617	12477	7712
618	12496	7691
619	12515	7670
620	12539	7652
621	12562	7634
622	12584	7615
623	12603	7594
624	12625	7575
625	12645	7554
626	12663	7533
627	12684	7513
628	12709	7496
629	12726	7474
630	12744	7452
631	12764	7432
632	12789	7414
633	12807	7393
634	12827	7373
635	12847	7352
636	12865	7331
637	12881	7309
638	12901	7288
639	12918	7266
640	12936	7245
641	12956	7224
642	12972	7202
643	12990	7181
644	13006	7158
645	13026	7138
646	13045	7117
647	13063	7096
648	13080	7074
649	13100	7053
650	13118	7032
651	13134	7010
652	13153	6989
653	13171	6968
654	13190	6947
655	13205	6924
656	13220	6901
657	13238	6880
658	13263	6863
659	13283	6842
660	13302	6822
661	13318	6800
662	13341	6781
663	13364	6762
664	13380	6740
665	13399	6719
666	13422	6700
667	13438	6678
668	13457	6658
669	13482	6640
670	13503	6620
671	13525	6601
672	13545	6581
673	13562	6560
674	13578	6537
675	13603	6519
676	13623	6499
677	13639	6477
678	13659	6457
679	13681	6438
680	13705	6419
681	13728	6401
682	13749	6381
683	13766	6360
684	13782	6338
685	13802	6317
686	13821	6297
687	13842	6277
688	13863	6257
689	13885	6238
690	13901	6216
691	13919	6195
692	13939	6175
693	13960	6155
694	13977	6134
695	14000	6114
696	14019	6094
697	14039	6074
698	14060	6054
699	14082	6035
700	14100	6014
701	14119	5993
702	14138	5973
703	14154	5951
704	14173	5930
705	14190	5909
706	14209	5888
707	14229	5868
708	14249	5848
709	14265	5826
710	14286	5807
711	14305	5786
712	14324	5765
713	14343	5745
714	14360	5723
715	14381	5704
716	14397	5682
717	14418	5662
718	14439	5643
719	14456	5621
720	14473	5600
721	14496	5581
722	14517	5561
723	14537	5541
724	14560	5523
725	14578	5502
726	14598	5481
727	14617	5461
728	14638	5441
729	14656	5421
730	14675	5400
731	14697	5380
732	14713	5359
733	14733	5339
734	14754	5319
735	14775	5299
736	14795	5279
737	14814	5259
738	14831	5238
739	14849	5217
740	14864	5195
741	14880	5174
742	14897	5153
743	14919	5133
744	14936	5112
745	14955	5092
746	14978	5073
747	14995	5051
748	15014	5031
749	15038	5012
750	15058	4992
751	15076	4971
752	15095	4951
753	15115	4931
754	15129	4909
755	15149	4889
756	15166	4868
757	15193	4850
758	15214	4830
759	15233	4810
760	15256	4791
761	15276	4771
762	15295	4751
763	15316	4731
764	15337	4711
765	15355	4690
766	15379	4671
767	15398	4651
768	15418	4631
769	15440	4612
770	15462	4592
