iter	Passed	Remaining
0	12	35825
1	26	37691
2	43	40825
3	60	42395
4	83	46656
5	99	46396
6	110	44092
7	127	44537
8	143	44381
9	162	45428
10	180	45758
11	193	44943
12	208	44656
13	225	44880
14	244	45428
15	257	44848
16	273	44694
17	286	44335
18	297	43532
19	313	43641
20	332	43987
21	351	44343
22	366	44307
23	378	43824
24	392	43561
25	402	42992
26	419	43075
27	434	42984
28	445	42550
29	462	42718
30	483	43147
31	497	43006
32	516	43343
33	539	43920
34	561	44326
35	573	44019
36	592	44245
37	603	43830
38	616	43629
39	631	43601
40	649	43727
41	658	43226
42	673	43177
43	690	43237
44	710	43468
45	1166	69833
46	1186	69511
47	1214	69649
48	1235	69360
49	1264	69526
50	1283	69182
51	1299	68649
52	1320	68421
53	1337	68023
54	1354	67610
55	1377	67474
56	1395	67159
57	1416	66955
58	1431	66504
59	1451	66298
60	1474	66214
61	1486	65645
62	1506	65448
63	1526	65252
64	1547	65113
65	1559	64619
66	1576	64309
67	1592	63977
68	1609	63700
69	1631	63644
70	1647	63325
71	1662	63004
72	1673	62533
73	1693	62402
74	1714	62294
75	1730	62010
76	1748	61850
77	1771	61815
78	1787	61552
79	1798	61141
80	1815	60952
81	1838	60929
82	1850	60564
83	1866	60348
84	1886	60265
85	1901	60007
86	1916	59777
87	1925	59352
88	1934	58925
89	1948	58667
90	1967	58573
91	1983	58380
92	2003	58305
93	2022	58223
94	2034	57924
95	2050	57751
96	2059	57391
97	2074	57209
98	2089	57015
99	2106	56870
100	2122	56712
101	2136	56499
102	2149	56274
103	2162	56061
104	2176	55869
105	2202	55966
106	2219	55864
107	2232	55657
108	2248	55513
109	2264	55377
110	2279	55212
111	2296	55125
112	2310	54946
113	2324	54776
114	2339	54619
115	2354	54481
116	2369	54335
117	2383	54177
118	2396	53988
119	2410	53842
120	2430	53803
121	2445	53680
122	2459	53535
123	2476	53439
124	2492	53343
125	2511	53303
126	2524	53130
127	2540	53041
128	2559	53001
129	2572	52825
130	2585	52674
131	2601	52586
132	2622	52591
133	2634	52409
134	2645	52215
135	2662	52162
136	2680	52105
137	2700	52086
138	2712	51933
139	2730	51876
140	2747	51814
141	2758	51626
142	2772	51510
143	2782	51330
144	2799	51252
145	2819	51245
146	2836	51183
147	2852	51105
148	2868	51032
149	2889	51046
150	2904	50951
151	2920	50885
152	2942	50904
153	2959	50856
154	2980	50869
155	3003	50903
156	3020	50840
157	3033	50725
158	3047	50624
159	3065	50582
160	3085	50577
161	3100	50482
162	3114	50392
163	3131	50330
164	3148	50278
165	3168	50281
166	3181	50168
167	3207	50248
168	3223	50178
169	3244	50196
170	3261	50148
171	3281	50132
172	3296	50054
173	3314	50021
174	3335	50031
175	3354	50009
176	3372	49975
177	3387	49898
178	3404	49855
179	3421	49794
180	3434	49697
181	3451	49647
182	3472	49665
183	3486	49572
184	3503	49516
185	3520	49471
186	3541	49483
187	3560	49467
188	3579	49444
189	3596	49406
190	3615	49385
191	3633	49350
192	3648	49284
193	3661	49182
194	3677	49132
195	3697	49120
196	3716	49106
197	3732	49051
198	3751	49037
199	3769	49001
200	3784	48932
201	3804	48931
202	3826	48952
203	3837	48838
204	3856	48816
205	3874	48787
206	3892	48761
207	3901	48622
208	3915	48540
209	3931	48485
210	3948	48452
211	3970	48473
212	3984	48390
213	3996	48290
214	4010	48219
215	4027	48180
216	4046	48165
217	4060	48087
218	4073	48004
219	4085	47916
220	4102	47876
221	4118	47825
222	4136	47806
223	4153	47769
224	4173	47763
225	4190	47732
226	4206	47677
