iter	Passed	Remaining
0	13	13949
1	34	17021
2	50	16842
3	64	16067
4	78	15549
5	88	14691
6	108	15417
7	127	15752
8	142	15697
9	157	15632
10	175	15797
11	195	16102
12	208	15827
13	221	15578
14	240	15785
15	255	15725
16	272	15761
17	293	16036
18	316	16365
19	339	16644
20	362	16917
21	381	16958
22	400	16997
23	413	16832
24	427	16680
25	443	16597
26	470	16953
27	493	17120
28	506	16965
29	519	16798
30	533	16674
31	549	16612
32	564	16548
33	577	16413
34	594	16402
35	611	16365
36	628	16349
37	641	16233
38	664	16361
39	686	16472
40	707	16546
41	724	16515
42	742	16534
43	763	16581
44	776	16478
45	792	16440
46	806	16349
47	822	16319
48	841	16336
49	856	16269
50	871	16221
51	885	16152
52	898	16061
53	912	15993
54	926	15924
55	942	15890
56	955	15813
57	975	15846
58	989	15788
59	1002	15711
60	1015	15635
61	1031	15607
62	1046	15566
63	1061	15520
64	1076	15488
65	1090	15427
66	1110	15458
67	1130	15493
68	1151	15537
69	1171	15570
70	1191	15592
71	1213	15635
72	1235	15686
73	1248	15629
74	1264	15598
75	1282	15596
76	1302	15615
77	1322	15630
78	1340	15627
79	1354	15576
80	1372	15569
81	1388	15545
82	1401	15487
83	1421	15496
84	1434	15441
85	1454	15460
86	1476	15497
87	1495	15501
88	1514	15499
89	1535	15526
90	1554	15523
91	1570	15501
92	1586	15468
93	1603	15459
94	1620	15441
95	1639	15441
96	1656	15419
97	1671	15386
98	1685	15338
99	1704	15344
100	1719	15304
101	1736	15284
102	1751	15250
103	1771	15258
104	1790	15259
105	1803	15209
106	1818	15180
107	1832	15135
108	1851	15132
109	1864	15087
110	1883	15087
111	1903	15088
112	1916	15044
113	1929	14992
114	1942	14947
115	1959	14935
116	1975	14911
117	1993	14896
118	2010	14882
119	2025	14856
120	2043	14842
121	2060	14826
122	2074	14793
123	2091	14772
124	2108	14758
125	2122	14722
126	2138	14702
127	2154	14675
128	2168	14640
129	2183	14612
130	2199	14590
131	2215	14569
132	2230	14542
133	2247	14527
134	2261	14491
135	2279	14478
136	2298	14481
137	2316	14468
138	2334	14460
139	2351	14444
140	2367	14424
141	2387	14425
142	2406	14424
143	2429	14440
144	2447	14431
145	2463	14409
146	2477	14378
147	2490	14338
148	2509	14332
149	2523	14298
150	2541	14287
151	2558	14276
152	2577	14267
