iter	Passed	Remaining
0	6	12280
1	13	13933
2	19	13195
3	26	12984
4	34	13620
5	40	13470
6	47	13507
7	56	14082
8	62	13930
9	69	13734
10	78	14114
11	86	14290
12	93	14266
13	103	14618
14	112	14837
15	118	14664
16	128	14966
17	134	14798
18	141	14765
19	148	14655
20	155	14696
21	164	14766
22	169	14579
23	180	14835
24	189	14957
25	197	14992
26	205	15010
27	213	15013
28	219	14947
29	225	14798
30	232	14778
31	240	14801
32	250	14910
33	256	14812
34	262	14712
35	269	14693
36	275	14589
37	281	14547
38	289	14548
39	296	14516
40	304	14536
41	312	14547
42	320	14599
43	333	14812
44	341	14837
45	349	14836
46	354	14719
47	359	14606
48	368	14661
49	375	14655
50	383	14637
51	390	14646
52	399	14678
53	408	14737
54	423	14968
55	433	15034
56	438	14958
57	443	14849
58	452	14901
59	459	14852
60	467	14854
61	473	14797
62	483	14854
63	489	14813
64	496	14777
65	505	14810
66	514	14837
67	519	14772
68	529	14805
69	537	14829
70	547	14864
71	554	14838
72	562	14860
73	570	14844
74	575	14781
75	582	14753
76	591	14779
77	599	14778
78	605	14727
79	611	14677
80	623	14768
81	629	14730
82	637	14726
83	648	14785
84	653	14713
85	661	14731
86	668	14695
87	675	14677
88	681	14640
89	692	14686
90	702	14732
91	713	14804
92	720	14771
93	726	14729
94	734	14732
95	745	14778
96	751	14739
97	760	14751
98	769	14768
99	777	14764
100	785	14763
101	793	14761
102	799	14731
103	806	14706
104	817	14748
105	823	14716
106	831	14704
107	836	14657
108	844	14648
109	852	14644
110	860	14641
111	865	14588
112	872	14563
113	879	14554
114	887	14540
115	897	14573
116	906	14591
117	915	14595
118	921	14566
119	929	14564
120	936	14547
121	998	15367
122	1024	15627
123	1031	15611
124	1038	15573
125	1047	15577
126	1053	15543
127	1058	15487
128	1066	15471
129	1075	15475
130	1081	15427
131	1090	15431
132	1100	15447
133	1108	15436
134	1114	15389
135	1122	15381
136	1131	15389
137	1138	15365
138	1145	15332
139	1155	15346
140	1164	15354
141	1174	15374
142	1182	15358
143	1189	15329
144	1200	15353
145	1212	15392
146	1219	15372
147	1227	15356
148	1233	15318
149	1241	15306
150	1250	15309
151	1256	15272
152	1268	15313
153	1276	15296
154	1281	15251
155	1289	15245
156	1295	15207
157	1302	15187
158	1311	15190
159	1318	15159
160	1324	15128
161	1331	15105
162	1341	15119
163	1350	15120
164	1358	15110
165	1365	15088
166	1371	15051
167	1377	15016
168	1386	15018
169	1393	15004
170	1399	14968
171	1405	14935
172	1412	14915
