iter	Passed	Remaining
0	16	16326
1	33	16718
2	56	18767
3	76	19092
4	94	18741
5	109	18190
6	131	18637
7	159	19741
8	178	19614
9	192	19106
10	208	18737
11	223	18437
12	245	18663
13	263	18554
14	283	18601
15	305	18766
16	326	18882
17	348	19029
18	366	18912
19	387	18980
20	406	18970
21	428	19040
22	448	19060
23	465	18949
24	486	18990
25	506	18986
26	525	18934
27	542	18843
28	559	18743
29	575	18615
30	597	18676
31	618	18724
32	638	18713
33	660	18772
34	679	18721
35	700	18755
36	717	18675
37	741	18763
38	759	18725
39	783	18794
40	804	18824
41	822	18754
42	842	18756
43	865	18810
44	881	18715
45	898	18636
46	915	18562
47	932	18496
48	951	18458
49	967	18379
50	984	18323
51	1006	18344
52	1026	18341
53	1048	18360
54	1064	18293
55	1087	18330
56	1106	18311
57	1129	18345
58	1150	18356
59	1170	18340
60	1188	18293
61	1205	18243
62	1226	18241
63	1249	18267
64	1266	18213
65	1288	18233
66	1306	18199
67	1326	18177
68	1344	18144
69	1365	18142
70	1390	18199
71	1406	18125
72	1424	18094
73	1445	18086
74	1467	18100
75	1489	18114
76	1507	18070
77	1522	17997
78	1542	17988
79	1565	18001
80	1588	18017
81	1609	18016
82	1630	18018
83	1651	18007
84	1673	18015
85	1691	17971
86	1710	17952
87	1726	17893
88	1747	17888
89	1768	17877
90	1786	17848
91	1805	17822
92	1825	17805
93	1847	17808
94	1868	17798
95	1885	17752
96	1907	17754
97	1929	17756
98	1949	17740
99	1968	17719
100	1988	17702
101	2004	17643
102	2024	17633
103	2046	17628
104	2062	17583
105	2086	17598
106	2108	17596
107	2131	17601
108	2153	17604
109	2179	17634
110	2199	17616
111	2218	17590
112	2240	17585
113	2259	17558
114	2278	17536
115	2297	17512
116	2318	17497
117	2337	17471
118	2359	17464
119	2378	17444
120	2394	17394
121	2413	17368
122	2436	17369
123	2453	17336
124	2473	17316
125	2492	17292
126	2512	17268
127	2528	17222
128	2549	17214
129	2570	17202
130	2589	17177
131	2609	17162
132	2629	17139
133	2650	17131
134	2674	17137
135	2694	17119
136	2717	17118
137	2734	17083
138	2753	17058
139	2773	17034
140	2792	17013
141	2813	17001
142	2834	16988
143	2850	16945
144	2866	16904
145	2883	16864
146	2899	16825
147	2926	16844
148	2945	16820
149	2969	16825
150	2993	16829
151	3020	16849
152	3044	16852
153	3069	16861
154	3089	16841
155	3112	16839
156	3139	16857
157	3160	16840
158	3186	16854
159	3207	16841
160	3236	16866
161	3258	16855
162	3277	16830
163	3293	16789
164	3315	16779
165	3334	16750
166	3357	16749
167	3374	16713
168	3394	16692
169	3415	16674
170	3435	16654
171	3455	16636
172	3474	16607
173	3494	16589
174	3512	16559
175	3534	16545
176	3554	16528
177	3575	16509
178	3594	16485
179	3613	16462
180	3633	16442
181	3650	16407
182	3670	16385
183	3689	16360
184	3709	16343
185	3732	16334
186	3753	16317
187	3775	16307
188	3796	16291
189	3817	16272
190	3833	16238
191	3853	16215
192	3872	16192
193	3894	16178
194	3912	16151
195	3930	16123
196	3949	16098
197	3966	16065
198	3987	16050
199	4006	16026
200	4023	15995
201	4043	15973
202	4064	15956
203	4083	15931
204	4102	15908
205	4118	15873
206	4135	15841
207	4158	15833
208	4173	15796
209	4188	15756
210	4204	15723
211	4227	15713
212	4251	15708
213	4276	15707
214	4294	15681
215	4316	15668
216	4337	15650
217	4357	15632
218	4374	15601
219	4401	15604
220	4424	15595
221	4443	15572
222	4461	15544
223	4482	15528
224	4505	15517
225	4522	15489
226	4546	15482
227	4566	15462
228	4582	15428
229	4604	15414
230	4624	15396
231	4644	15374
232	4666	15362
233	4686	15341
234	4708	15327
235	4727	15304
236	4754	15307
237	4777	15296
238	4795	15270
239	4817	15254
240	4837	15236
241	4858	15216
242	4879	15201
243	4901	15186
244	4920	15162
245	4939	15139
246	4956	15109
247	4980	15101
248	4996	15070
249	5020	15060
250	5045	15056
251	5062	15027
252	5086	15017
253	5106	14997
254	5126	14976
255	5143	14947
256	5161	14923
257	5184	14909
258	5201	14880
259	5222	14862
260	5238	14833
261	5259	14815
262	5282	14803
263	5297	14770
264	5321	14759
265	5338	14731
266	5355	14701
267	5380	14695
268	5403	14683
269	5418	14651
270	5438	14628
271	5461	14616
272	5475	14582
273	5489	14545
274	5505	14514
275	5529	14505
276	5551	14488
277	5575	14479
278	5601	14475
279	5633	14486
280	5656	14473
281	5674	14448
282	5695	14430
283	5718	14416
284	5741	14404
285	5763	14388
286	5790	14385
287	5808	14359
288	5830	14345
289	5850	14323
290	5867	14295
291	5887	14276
292	5910	14261
293	5933	14248
294	5961	14246
295	5981	14227
296	6007	14220
297	6029	14202
298	6053	14191
299	6073	14170
300	6089	14141
301	6114	14131
302	6137	14117
303	6154	14090
304	6171	14063
305	6193	14046
306	6221	14043
307	6241	14022
308	6263	14007
309	6288	13996
310	6309	13978
311	6327	13953
312	6348	13933
313	6369	13915
314	6390	13896
315	6413	13882
316	6428	13851
317	6445	13823
318	6462	13796
319	6486	13783
320	6507	13764
321	6526	13741
322	6549	13728
323	6568	13705
324	6587	13680
325	6605	13655
326	6625	13635
327	6643	13610
328	6661	13587
329	6686	13575
