iter	F1	Logloss
502	0.7603210899	0.5356900272
503	0.7599246917	0.5353690683
504	0.7602677737	0.5351308016
505	0.7599246917	0.5348371036
506	0.7610600454	0.5346159492
507	0.7616382054	0.5344198782
508	0.7622155649	0.5342355944
509	0.7626640425	0.5339579799
510	0.7628776106	0.5337872664
511	0.7625892186	0.5335777365
512	0.7631658029	0.5333624438
513	0.7639552974	0.5331860135
514	0.7642226002	0.5329599169
515	0.7641691247	0.5327810416
516	0.763720941	0.5325773981
517	0.7647241931	0.5323721209
518	0.7648847593	0.5321785807
519	0.7648113255	0.5318263758
520	0.7642354732	0.5315591164
521	0.7656007	0.5313567341
522	0.7661560113	0.5310604765
523	0.7656542987	0.5307164926
524	0.7660487584	0.5304280239
525	0.7657079048	0.5303556922
526	0.7658151396	0.5301056816
527	0.7658151396	0.5299136624
528	0.7667650036	0.5297508952
529	0.7662980681	0.5294458009
530	0.767607026	0.5292003417
531	0.7672129383	0.5290427964
532	0.7672484332	0.5288308198
533	0.7676428158	0.5285027532
534	0.7693431485	0.5283210962
535	0.7691110738	0.5279903381
536	0.7689864645	0.5278151324
537	0.7689326314	0.5277029122
538	0.7690403052	0.527540789
539	0.7688078623	0.5272334071
540	0.7689155785	0.5270249547
541	0.7691480092	0.5268085055
542	0.7690941534	0.5266242379
543	0.7694341035	0.5264267895
544	0.7698816206	0.526163077
545	0.7699894054	0.525998546
546	0.7702212131	0.5257620572
547	0.7698816206	0.525630199
548	0.7702751107	0.5253460611
549	0.7708998361	0.5252214248
550	0.7710076742	0.5249832077
551	0.7707762892	0.5247885896
552	0.7707762892	0.5245942218
553	0.7709381216	0.5243156217
554	0.7716553367	0.5240081222
555	0.7709224701	0.5237004811
556	0.7719404687	0.523573109
557	0.7713700072	0.5233830965
558	0.7713700072	0.5232196145
559	0.7716013233	0.5228972194
560	0.7716553367	0.5226298652
561	0.7727262853	0.5223341575
562	0.7729966358	0.5220488036
563	0.7729425506	0.5218028753
564	0.7728884729	0.521627382
565	0.7727118872	0.5213986175
566	0.7729425506	0.5210923625
567	0.773104829	0.5208611507
568	0.7737141514	0.5205833196
569	0.7744451764	0.5203101954
570	0.774499356	0.5201998392
571	0.774499356	0.520023851
572	0.7754590821	0.5196936399
573	0.7754590821	0.5194078977
574	0.7760256646	0.5191067244
575	0.7759714644	0.5188315044
576	0.7771994508	0.5184914376
577	0.7776989436	0.5182490144
578	0.7781983704	0.5180431955
579	0.7783613498	0.5177754781
580	0.7793699392	0.5175764879
581	0.7798689152	0.517476096
582	0.780258989	0.5172303057
583	0.7796418506	0.5169992569
584	0.7804222549	0.5167224158
585	0.780195419	0.5164872126
586	0.7805311367	0.5161979472
587	0.7798595164	0.5159488791
588	0.7803587735	0.5158149223
589	0.7808034743	0.5156227517
590	0.7805221963	0.5153615834
591	0.7806856877	0.5151517047
592	0.7810128759	0.5149207461
593	0.7809037827	0.5146455663
594	0.7812941612	0.5144025207
595	0.7819107099	0.5141993076
596	0.7825189408	0.5139535999
597	0.7825735553	0.5137445906
598	0.7834622486	0.5134436616
599	0.784636294	0.5131645567
600	0.7847456607	0.5129136639
601	0.7847456607	0.5126296944
602	0.7849644857	0.5124437572
603	0.7850797194	0.5122082662
604	0.7849703362	0.5120701161
605	0.785025024	0.511830273
606	0.7855777511	0.5115882465
607	0.785019211	0.5113837794
608	0.7846849273	0.5111397729
609	0.7845693711	0.5109002992
610	0.7847943843	0.5105596745
611	0.7856818724	0.5102856434
612	0.7856818724	0.5100609841
613	0.7859610503	0.5098864201
614	0.7858462563	0.5096420422
615	0.7866785546	0.5093645072
616	0.7874005315	0.5090885964
617	0.7882900763	0.5088483648
618	0.7881803346	0.5086570271
619	0.7887842923	0.5084569737
620	0.789724615	0.5082498913
621	0.7895596443	0.5079583984
622	0.7888392434	0.5076894044
623	0.7892270147	0.5074292775
624	0.7906664584	0.507130727
625	0.791053404	0.5068100638
626	0.7918257248	0.5065655085
627	0.7916604501	0.5062885787
628	0.7920471411	0.5062076055
629	0.7922124627	0.5059753343
630	0.7922124627	0.5059300231
631	0.7923227154	0.5056774068
632	0.7932614105	0.5054731176
633	0.793371726	0.5053781979
634	0.7935372568	0.5051322849
635	0.7937026534	0.5048902996
636	0.7934268952	0.5046803671
637	0.7938682079	0.5044868416
638	0.7936476491	0.504336357
639	0.7933165005	0.5040582553
640	0.7937028567	0.503787387
641	0.7940890546	0.5036379152
642	0.794640005	0.5034207943
643	0.7940885844	0.5031972111
644	0.7946961261	0.5029405832
645	0.7946417094	0.5027303935
646	0.7946970172	0.5024986923
647	0.7946970172	0.5022743468
648	0.7954139412	0.5019653886
649	0.79535861	0.5017856046
650	0.7957444732	0.5015627752
651	0.7960748238	0.5014914289
652	0.7960212834	0.5012384055
653	0.7961320615	0.5010691362
654	0.796351673	0.5007795841
655	0.7963537101	0.500557369
656	0.7970144011	0.5003520171
657	0.7981150269	0.5001591636
658	0.7977298297	0.4999495303
659	0.7986629599	0.4997618438
660	0.7982781396	0.499582892
661	0.7989921296	0.4993887284
662	0.7978931617	0.4991313778
663	0.7971807652	0.4988443563
664	0.7992696725	0.498693746
665	0.8001451285	0.4984513347
666	0.8008069967	0.4981162494
667	0.8015191003	0.4979412187
668	0.8021748925	0.4977468863
669	0.802613804	0.4974671517
670	0.8025087937	0.4972669695
671	0.8033242193	0.4970849569
672	0.8029969281	0.4968921569
673	0.8038112373	0.4966980356
674	0.8041453624	0.4964077448
675	0.8044164252	0.4961714216
676	0.8044721394	0.4959398918
677	0.8052366393	0.4957326557
678	0.8052366393	0.4955307552
679	0.8058889744	0.4952615561
680	0.806270649	0.4951622529
681	0.8066612843	0.4949691769
682	0.8070893438	0.4947239152
683	0.8070429087	0.4945101872
684	0.8065586862	0.4943514213
685	0.8064469902	0.4941757627
686	0.8072663589	0.4940033615
687	0.8075919986	0.4939300083
688	0.8075919986	0.4938125594
689	0.8073222408	0.4935777871
690	0.8066145457	0.4934063251
691	0.806670413	0.4932505798
692	0.8062325197	0.4930569439
693	0.8062325197	0.4928735925
694	0.8068288153	0.4926439551
695	0.8073222408	0.4924195444
696	0.8070522983	0.4922257838
697	0.8077596894	0.4919818064
698	0.8087356076	0.4917684363
699	0.8081410927	0.4915634658
700	0.8088474836	0.4912368901
701	0.8091165	0.4909870162
702	0.8096651526	0.4907775632
703	0.8108626009	0.4905506041
704	0.8111306924	0.4903060203
705	0.8111306924	0.4900897862
706	0.8117349473	0.4899033959
707	0.8122831673	0.4896502583
708	0.8120715728	0.4894936203
709	0.8120154492	0.4894334935
710	0.8120715728	0.4891449393
711	0.8121277042	0.4889085294
712	0.8128313915	0.4886662147
713	0.8124084776	0.4884247885
714	0.8128447461	0.4882480659
715	0.8133371204	0.4879502607
716	0.8133371204	0.4877453058
717	0.8133933514	0.4875674444
718	0.8137731769	0.4873791972
719	0.8139419608	0.487105972
720	0.8138294304	0.4868801649
721	0.8139419608	0.4866401619
722	0.8134495901	0.4864297157
723	0.8139982377	0.4861987436
724	0.8139419608	0.4860021653
725	0.8144905744	0.4858714612
726	0.8144905744	0.4856532299
727	0.8154598946	0.4854056634
728	0.8154186868	0.4851977475
729	0.8156289258	0.4849865845
730	0.8163306739	0.4847591799
731	0.8162743007	0.4845624421
732	0.8168222915	0.4842895627
733	0.8157006044	0.4841286672
734	0.8154338279	0.4839979433
735	0.8155466512	0.4837828198
736	0.8165721583	0.4835061724
737	0.8162493067	0.4833816351
738	0.8168383828	0.4831788717
739	0.8171608756	0.4829678141
740	0.8175230924	0.4827790968
741	0.8174831927	0.482649148
742	0.8185055761	0.4823387153
743	0.8182967591	0.4821435234
744	0.8172737994	0.4818924762
745	0.8175396575	0.4816257967
746	0.8191097764	0.4814245655
747	0.8190708592	0.4811840439
748	0.8189577401	0.4810779838
749	0.8197706495	0.4807938566
750	0.8204883564	0.4805452265
751	0.8199404509	0.4803455092
752	0.8209040275	0.4801699132
753	0.82107396	0.480053766
754	0.8209795817	0.4798479237
755	0.8206962772	0.4796664339
756	0.8204317101	0.4794472824
757	0.8205450106	0.4793172553
758	0.8213006461	0.4790511954
759	0.8217349391	0.4788555321
760	0.8222258514	0.4786238389
761	0.8216976482	0.4783623926
762	0.8218111479	0.478215242
763	0.8218679095	0.4780017117
764	0.821490023	0.4777932701
765	0.821433276	0.4775784198
766	0.8216603112	0.4774046751
767	0.8223791169	0.4771599619
768	0.8221518351	0.4768910441
769	0.8233416427	0.4766841494
770	0.8230778291	0.4764749685
771	0.8232847904	0.4763271521
772	0.8238327588	0.4760253909
773	0.8249640026	0.475831462
774	0.8243238108	0.4756768946
775	0.8243807313	0.475462699
776	0.8250778778	0.4752416553
777	0.8251348272	0.4750274973
778	0.8256255964	0.4748485132
779	0.8256825839	0.4747414915
780	0.8264701833	0.4745119675
781	0.8261508445	0.474236662
782	0.8261508445	0.4740744526
783	0.826812249	0.4738401589
784	0.826435847	0.4737007371
785	0.8270173868	0.4734960205
786	0.8272455509	0.4733455984
787	0.8274167566	0.4731345673
788	0.8278500089	0.4728970847
789	0.827702257	0.4727149633
790	0.8278736519	0.4724170223
791	0.828283145	0.4722265278
792	0.8284545549	0.4719370503
793	0.8287403958	0.4716743889
794	0.8284214292	0.4714924831
795	0.8290019985	0.4712839557
796	0.8293206116	0.4710263909
797	0.8290591889	0.4706996596
798	0.8292308074	0.4705729657
799	0.8291735933	0.4705263176
800	0.8290591889	0.4703456455
801	0.8295494462	0.4701148959
802	0.8294922257	0.4698886917
803	0.8292308074	0.4697611761
804	0.829721155	0.4696392955
805	0.829835667	0.4693695578
806	0.8299502107	0.4691629918
807	0.8303260108	0.469056455
808	0.8304406147	0.4688542569
809	0.8300074944	0.4686738828
810	0.8303260108	0.4684402222
811	0.8301793929	0.468324113
812	0.8302367082	0.4680986114
813	0.8303513626	0.4679244949
814	0.8304087017	0.4675909334
815	0.8301793929	0.4674432054
816	0.830064786	0.4672827418
817	0.8301220855	0.4671227173
818	0.8307016583	0.466819017
819	0.8310456504	0.4666475291
820	0.8309882986	0.466484883
821	0.8311603778	0.4663069371
822	0.8314212308	0.4661288984
823	0.8311030102	0.4658648252
824	0.8317392782	0.4657162511
825	0.8319688469	0.4655253976
826	0.8319688469	0.4652669544
827	0.8316507742	0.4650728325
828	0.8324858403	0.4647894647
829	0.8322559862	0.4645784303
830	0.8323708973	0.4644323426
831	0.8322251878	0.4642747193
832	0.8326583142	0.4642024437
833	0.8326583142	0.4640372921
834	0.8329459296	0.463920694
835	0.8330610314	0.4637039209
836	0.8339569954	0.4635737003
837	0.8338994297	0.4633558257
838	0.8338418719	0.4631620779
839	0.833524218	0.4630086311
840	0.8343615444	0.4628619195
841	0.8351107595	0.4626536988
842	0.8344190987	0.4624944958
843	0.8345342313	0.4623946313
844	0.834851373	0.4621778334
845	0.8350817582	0.4620197163
846	0.8349089574	0.461836394
847	0.8353987521	0.4616553557
848	0.8354563745	0.4614865219
849	0.8353987521	0.4613731773
850	0.8358308385	0.4611928913
851	0.8359461354	0.4610318887
852	0.836061464	0.4609664303
853	0.8361768245	0.4607426996
854	0.8370986506	0.4605139157
855	0.8374150349	0.4603676081
856	0.8384209245	0.4601452068
857	0.8374727853	0.4600229655
858	0.8375305436	0.4598821257
859	0.8375305436	0.4597715706
860	0.837214147	0.4596106124
861	0.8379623208	0.4595262253
862	0.8381935219	0.4593248771
863	0.8379623208	0.4590926261
864	0.8386252713	0.4588966128
865	0.8387409638	0.4587773239
866	0.8386252713	0.4587031842
867	0.839887957	0.4584704765
868	0.8398300986	0.4584392997
869	0.8402031995	0.4582543153
870	0.840807742	0.4581060522
871	0.8406084733	0.4579189707
872	0.8404926409	0.4578822563
873	0.8406664014	0.4577808119
874	0.8407498318	0.4575831071
875	0.8402352747	0.4573562408
876	0.8406664014	0.4571618746
877	0.8406084733	0.4570027995
878	0.8405505531	0.4568413155
879	0.8406084733	0.4566573937
880	0.8406084733	0.4566287255
881	0.8407243376	0.4564394223
