iter	MAPE	MAE
0	0.9665062549	57.54231318
1	0.9369148887	56.71554087
2	0.9050110916	55.72636461
3	0.8744458809	54.69637911
4	0.8458748063	53.78062653
5	0.8186376615	52.93376856
6	0.7916250258	52.06898996
7	0.7644059524	51.25315029
8	0.7379258269	50.41299256
9	0.7155802077	49.77340724
10	0.6903477206	49.03614522
11	0.6689566617	48.37808653
12	0.6485525286	47.77598109
13	0.6307381272	47.11577671
14	0.6132614042	46.46034576
15	0.5954816825	45.77434938
16	0.5768988262	45.13045326
17	0.5613830926	44.52347558
18	0.5490799943	44.08503014
19	0.5332971798	43.55308064
20	0.519792859	43.03901678
21	0.5059027007	42.52782892
22	0.4931764567	42.02008045
23	0.4801129451	41.55408078
24	0.4697279414	41.17739396
25	0.4595991747	40.79603784
26	0.4465683364	40.34487061
27	0.438279531	40.02452649
28	0.4284228856	39.64825896
29	0.4199417231	39.32960705
30	0.4104061099	38.9637883
31	0.4022159773	38.62068557
32	0.3956932268	38.18567965
33	0.3882718556	37.85639081
34	0.3826022288	37.59135043
35	0.3779620246	37.32864561
36	0.3712607318	36.96135579
37	0.3669294257	36.7245592
38	0.362057887	36.42156047
39	0.3570388782	36.10244753
40	0.353843488	35.88901629
41	0.3511477278	35.70017272
42	0.3485785188	35.5189601
43	0.346083974	35.34099028
44	0.3443467834	35.12564839
45	0.3424509156	34.97626811
46	0.3407738373	34.83295479
47	0.3386504723	34.60755445
48	0.3368038416	34.41965198
49	0.3346780053	34.29783083
50	0.3329943781	34.11691009
51	0.3306933057	33.97916925
52	0.3286078682	33.86634098
53	0.3264323056	33.73150873
54	0.3250150453	33.56559992
55	0.3246026758	33.50568557
56	0.3227703394	33.4038265
57	0.3216813372	33.26395638
58	0.3200099432	33.1529977
59	0.3185410832	33.05904557
60	0.3169296253	32.89707168
61	0.3149910307	32.78254855
62	0.312757677	32.58043834
63	0.3108326016	32.38830317
64	0.3095981112	32.2868838
65	0.3072676133	32.09507978
66	0.3064156489	31.99109413
67	0.3056820271	31.88145929
68	0.3049662077	31.8067465
69	0.3031293694	31.70649103
70	0.3023412853	31.58167946
71	0.3016320103	31.46895845
72	0.3004033832	31.40589037
73	0.3003071595	31.33401435
74	0.299560804	31.23710404
75	0.2991026829	31.16904551
76	0.2988134089	31.11697077
77	0.298308111	30.99788696
78	0.2975913647	30.94893987
79	0.2971554898	30.8637369
80	0.2970031869	30.79369309
81	0.2965404269	30.72632047
82	0.2963612511	30.68625604
83	0.2966215371	30.61760963
84	0.2945025028	30.55500972
85	0.2924462819	30.49426235
86	0.2919254627	30.44413098
87	0.2902911328	30.38919349
88	0.2904890353	30.35965303
89	0.28951569	30.31324706
90	0.2871081881	30.21186819
91	0.2874460076	30.16426325
92	0.2851161862	30.06662079
93	0.2848205868	29.98234939
94	0.2838895684	29.93779351
95	0.2840466094	29.90478722
96	0.2835329709	29.7506439
97	0.2823247562	29.71192272
98	0.2816685391	29.56742569
99	0.2810160214	29.50418268
100	0.2805209942	29.42557727
101	0.2793367989	29.39344036
102	0.2790587095	29.3721148
