iter	F1	Logloss
130	0.6734611285	0.6208988613
131	0.6747015189	0.6204968693
132	0.6744751333	0.620184016
133	0.6746538834	0.619898033
134	0.6762375342	0.6194764282
135	0.6768312433	0.6190804151
136	0.6760466372	0.6188315614
137	0.6753566381	0.6184000101
138	0.6765106335	0.6180733513
139	0.6774860368	0.617782942
140	0.6776772749	0.6174649476
141	0.6783803505	0.6173335186
142	0.6775481459	0.6170640269
143	0.6783175074	0.6167000976
144	0.6775338362	0.6164110213
145	0.6773090097	0.6162582494
146	0.6779643347	0.6160121622
147	0.6790046974	0.6156473625
148	0.6788133382	0.615267175
149	0.6791804921	0.6150300512
150	0.679052554	0.6147500123
151	0.6797232563	0.6143978595
152	0.6811916015	0.6140044307
153	0.6808077797	0.6137961053
154	0.6820686696	0.6135769655
155	0.6814317099	0.6132607845
156	0.6809208195	0.6129726398
157	0.6821829741	0.6127020756
158	0.6814012162	0.6124621249
159	0.6817983484	0.6121406197
160	0.6835034546	0.6118071767
161	0.6834553233	0.6115075266
162	0.6844273093	0.6112883318
163	0.6844554095	0.6110540129
164	0.6856463039	0.6108955393
165	0.687028615	0.610543154
166	0.6866644911	0.6102627496
167	0.6871734832	0.6101457757
168	0.6869763978	0.6097852393
169	0.6869763978	0.6096092294
170	0.6882861723	0.6092816728
171	0.6879955584	0.6090478503
172	0.6882861723	0.6088190128
173	0.6885285383	0.6085900254
174	0.6897178977	0.6082374207
175	0.6887958468	0.6079655756
176	0.6891354355	0.6076768603
177	0.6895967049	0.6074954827
178	0.6901301711	0.6074009882
179	0.6901787338	0.6070167523
180	0.6909056116	0.606736011
181	0.6911000277	0.6065097952
182	0.6902036435	0.6061992148
183	0.6900578479	0.6059678418
184	0.6900578479	0.6057574432
185	0.6913173539	0.6054882182
186	0.6913173539	0.6053355589
187	0.6918261955	0.6050797377
188	0.691755114	0.604881949
189	0.6923129555	0.6046629403
190	0.6928220551	0.6044672034
191	0.6925297215	0.6042450037
192	0.6921446998	0.604146796
193	0.6926540953	0.6039263248
194	0.6929467685	0.6038076082
195	0.6928763571	0.6035910969
196	0.6930931979	0.6033207848
197	0.693847169	0.6030856581
198	0.6944058089	0.6028669126
199	0.6948175854	0.6025014952
200	0.6952489808	0.602250726
201	0.6953761154	0.6019517423
202	0.6960327127	0.6017047283
203	0.6965610395	0.6014535937
204	0.6970701209	0.60116332
205	0.6974628795	0.6008529229
206	0.697051731	0.6005083756
207	0.6965913303	0.6001831679
208	0.6971008382	0.6000813999
209	0.6981547553	0.5998309519
210	0.6974809489	0.5995243125
211	0.6985477974	0.5992344856
212	0.6991717234	0.5988649143
213	0.6987936735	0.5986665781
214	0.6987936735	0.5985161572
215	0.6995488262	0.5982294498
216	0.6995980894	0.5980865969
217	0.6994995699	0.5979654244
218	0.7013034573	0.5976741091
219	0.7015650023	0.5974539907
220	0.70258083	0.597194711
221	0.7028277865	0.5970430458
222	0.7029404547	0.5968227978
223	0.7039687172	0.5965818736
224	0.7031517202	0.5963202839
225	0.7036591065	0.5961249912
226	0.7024820959	0.5958698215
227	0.7031517202	0.5956550804
228	0.7026442664	0.5953591293
229	0.7034615275	0.5951191547
230	0.7043402692	0.5949623591
231	0.7053533386	0.5946306829
232	0.7055512026	0.5944671532
233	0.7052798867	0.5941706328
234	0.7051808615	0.5940166129
235	0.7056879785	0.5937222394
236	0.7058861859	0.5935617968
237	0.7065532344	0.5933776872
238	0.7066138092	0.5931502166
239	0.7069112422	0.5930348257
240	0.7070600527	0.592897778
241	0.7062220145	0.5926205128
242	0.7065807895	0.5924208055
243	0.7069890438	0.5921935828
244	0.7075565403	0.5918560032
245	0.7071983844	0.5916226116
246	0.7089780131	0.5912646708
247	0.7081133337	0.5910957071
248	0.7080636142	0.590942841
249	0.7084214076	0.5907599733
250	0.7088287449	0.5905707891
251	0.7084711384	0.5903399981
252	0.708878494	0.5901150748
253	0.7090369142	0.5899150579
254	0.7093354556	0.5897143283
255	0.710099551	0.5895103371
256	0.7101493619	0.5893394486
257	0.7101493619	0.5892211023
258	0.7110124501	0.5890365449
259	0.7110124501	0.5887834663
260	0.7117252745	0.5885682163
261	0.7123309354	0.5884429512
262	0.7123808652	0.5882953376
263	0.7121245399	0.5880762602
264	0.710655742	0.5878522079
265	0.7117182153	0.5877118046
266	0.7116183934	0.5874472158
267	0.7125306967	0.5872445923
268	0.71324254	0.5870774737
269	0.7135981665	0.5868426376
270	0.7136981559	0.586716309
271	0.7137981734	0.5864634091
272	0.7135425257	0.5861673493
273	0.7135925478	0.5860252269
274	0.7139535966	0.5858376589
275	0.7145089256	0.5857188602
276	0.714558967	0.5855425839
277	0.7156236568	0.5853587357
278	0.7147091331	0.5852142609
279	0.7146590707	0.5851001705
280	0.7151143394	0.5849692221
281	0.7147091331	0.5847367482
282	0.7148593624	0.5845633839
283	0.7140931553	0.5844530295
284	0.7148547104	0.5842608457
285	0.7155653792	0.5841495627
286	0.7156114571	0.5839243281
287	0.714544303	0.5837507618
288	0.7153018056	0.5835990452
289	0.7155530271	0.5834260458
290	0.7156535651	0.5832973328
291	0.7167206257	0.5830803812
292	0.7155027687	0.5829491959
293	0.717025602	0.5826501674
294	0.7163651359	0.5825682403
295	0.71697226	0.582365403
296	0.7164119723	0.5821670315
297	0.7165160622	0.5820154947
298	0.7171765732	0.581874793
299	0.716921919	0.5816086871
300	0.7168684711	0.5813274223
301	0.7172240711	0.5811679861
302	0.7179323838	0.5809550422
303	0.7185418422	0.5807824127
304	0.7193018544	0.5806243384
305	0.7183885839	0.5804547796
306	0.7186427528	0.5802803412
307	0.7196553683	0.5801373128
308	0.7192488125	0.5798390645
309	0.7190972017	0.5797117975
310	0.7197049643	0.5795619131
311	0.7197049643	0.5793059253
312	0.7205156621	0.5791763291
313	0.7208195204	0.5790588257
314	0.7188935949	0.5788841474
315	0.7199586569	0.5787154847
316	0.7205662744	0.5784889095
317	0.7205156621	0.5784226021
318	0.7205153505	0.578243923
319	0.7209714288	0.5780786686
320	0.7205153505	0.577920294
321	0.7214776554	0.577825816
322	0.7212753208	0.5776160524
323	0.7213260009	0.5773978724
324	0.722337826	0.5772405022
325	0.7229437355	0.5770945967
326	0.7231974061	0.576947798
327	0.7229944554	0.5768786521
328	0.723703143	0.5767149933
329	0.7244094543	0.5765497236
330	0.7248161262	0.5763958351
331	0.7240588059	0.5762855242
332	0.7240103495	0.5761052035
333	0.7249718581	0.5759084871
334	0.7263327244	0.5757240878
335	0.7254269909	0.5756239072
336	0.7253251086	0.5753978256
337	0.7248191204	0.5752660777
338	0.724213871	0.57509109
339	0.7261329478	0.574851504
340	0.7256818219	0.5745818141
341	0.7261369553	0.5744953362
342	0.7265919644	0.574145074
343	0.7274505292	0.5738574927
344	0.7279562459	0.573683382
345	0.727603792	0.5735729522
346	0.7275066714	0.5734280651
347	0.7282118805	0.5731888477
348	0.7275066714	0.5729519005
349	0.7291210298	0.5727352635
350	0.7292234336	0.5726316294
351	0.7292234336	0.5725163265
352	0.7294795691	0.5722743573
353	0.7292298202	0.5721509348
354	0.7291785748	0.572006133
355	0.7292810727	0.5717702952
356	0.7295308178	0.5716062636
357	0.7292234336	0.5713138294
358	0.7299272078	0.5711400158
359	0.7294795691	0.5709513496
360	0.7297291094	0.570698241
361	0.7296778718	0.5705920672
362	0.7295754182	0.5703213934
363	0.7302347181	0.5701611496
364	0.7306376633	0.5699077374
365	0.7316484169	0.5697798657
366	0.731443054	0.5696814588
367	0.7308352648	0.5694952469
368	0.7311430737	0.5694030074
369	0.7310404419	0.5691751801
370	0.7312970753	0.5688341424
371	0.7312970753	0.568726728
372	0.7321536931	0.5685698691
373	0.7317511416	0.5684298819
374	0.7317511416	0.5682688586
375	0.7325560782	0.5680651752
376	0.7313997791	0.5678211806
377	0.7318025148	0.5676700784
378	0.7323592996	0.5674984634
379	0.7324107193	0.5673545297
380	0.7334213911	0.567155554
381	0.7342256465	0.5669630413
382	0.7358321642	0.566762009
383	0.7352355257	0.5666175095
384	0.7352871159	0.5664530112
385	0.7345864817	0.5662960961
386	0.735091679	0.5661684975
387	0.7355451755	0.5660853909
388	0.735298158	0.565959746
389	0.7348444383	0.5657351061
390	0.7348444383	0.5655602661
391	0.735091679	0.565431645
392	0.73619349	0.5652246701
393	0.73654317	0.5650334012
394	0.7367498422	0.5648840285
395	0.7370476804	0.5646313653
396	0.7369443239	0.5644757115
397	0.737552124	0.5642637375
398	0.7376555734	0.5641807495
399	0.737707309	0.5639337064
400	0.7374096567	0.5638119327
401	0.7381214551	0.56364214
402	0.7386125954	0.5633879219
403	0.7393100946	0.5631188167
404	0.7387543047	0.5628797412
405	0.7388578585	0.562769851
406	0.7397103776	0.5625919813
407	0.7397766683	0.5622643878
408	0.7396729344	0.5620720389
409	0.740473578	0.5618924078
410	0.7403847321	0.5615360037
411	0.7405773813	0.5612904871
412	0.740332815	0.5610775045
413	0.7406444267	0.5609129853
414	0.7415491195	0.5606539445
415	0.7411488203	0.5605762454
416	0.741200813	0.5604370737
417	0.7409043036	0.560300365
418	0.741252813	0.5602122103
419	0.7411123365	0.5600063718
420	0.7402067055	0.5597978204
421	0.7416531469	0.5595899309
422	0.7414971168	0.5594072012
423	0.7415491195	0.5592886282
424	0.7422971847	0.5591002086
425	0.7424888252	0.5588911283
426	0.7434439666	0.558712177
427	0.7430965921	0.558547471
428	0.7434612489	0.5583714495
429	0.7436523378	0.5581685663
430	0.7438953399	0.5579601101
431	0.7442944667	0.5578177585
432	0.7447455697	0.5577165532
433	0.7447977177	0.5575410077
434	0.7454908598	0.5573360767
435	0.7455430349	0.5571934207
436	0.7455096946	0.5570438104
437	0.7455096946	0.5568421728
438	0.7456663658	0.5566241745
439	0.7459084651	0.5564953856
440	0.7464638451	0.5563541607
441	0.7467775909	0.5561631567
442	0.7463265385	0.5559033491
443	0.7467577806	0.5556267596
444	0.7470715412	0.55545005
445	0.7467252816	0.5551638989
446	0.7471238602	0.5550037355
447	0.7473332098	0.5548570645
448	0.747490299	0.5547459563
449	0.7481824007	0.554547606
450	0.7480460396	0.5543171017
451	0.7484968944	0.55413635
452	0.7488116526	0.5539022963
453	0.7492100286	0.5536987279
454	0.7486542404	0.5535000991
455	0.7483606511	0.5532605277
456	0.7493457527	0.5531065482
457	0.7487591745	0.5528714804
458	0.7487067038	0.5527229449
459	0.7477204125	0.5525191491
460	0.7479827301	0.5522257857
461	0.7479827301	0.5520660092
462	0.748780545	0.5518608679
463	0.7492842866	0.5517276695
464	0.7493368383	0.5516088944
465	0.7489381267	0.551438375
466	0.7485917751	0.5512822858
467	0.7485392503	0.5511766048
468	0.7484342227	0.550962412
469	0.7488855921	0.5508785023
470	0.7489381267	0.5507430068
471	0.7484028212	0.5505908097
472	0.7488233844	0.5503608985
473	0.7495997075	0.5501814531
474	0.7499983399	0.5500176888
475	0.7511405925	0.5496572295
476	0.751087943	0.5493421493
477	0.7515912236	0.5491055935
478	0.7510353009	0.5490081798
479	0.7512226614	0.5486660021
480	0.7511174243	0.548350727
481	0.7514624568	0.5481776383
482	0.7526017252	0.5479125838
483	0.7523625691	0.5476799055
484	0.7528651389	0.5472806708
485	0.7531567698	0.547053395
486	0.7531040701	0.5468808489
487	0.7532094768	0.54671421
488	0.7537645647	0.5464226301
489	0.7544523667	0.5461525868
490	0.7543996016	0.5459157879
491	0.7537118186	0.5457611028
492	0.7542668717	0.5454612906
493	0.753870079	0.5451898718
494	0.7545836934	0.5449052279
495	0.7546893598	0.5447375558
496	0.754742204	0.5446050816
497	0.7553241348	0.5443692931
498	0.7546893598	0.5441794067
499	0.7551918536	0.5439298261
500	0.7554827245	0.5437652187
501	0.7553241348	0.5434998839
502	0.7556147982	0.543230131
503	0.7561696341	0.5428784135
504	0.7564341926	0.5425942564
505	0.75614371	0.5424231582
506	0.7569362623	0.5421673064
507	0.7569362623	0.5418602042
508	0.7570422008	0.5416645675
509	0.7566989362	0.541275551
510	0.7572011641	0.5410870689
511	0.7569915106	0.5408413519
512	0.7569384674	0.5407424162
513	0.7573350778	0.5405403525
514	0.7581809014	0.5402904343
515	0.7591324375	0.5400354727
516	0.7594751313	0.5398239392
517	0.7596878413	0.539668754
518	0.7594514913	0.5395226379
519	0.7596643429	0.539326427
520	0.7602432494	0.5392084712
521	0.760220138	0.5388771984
522	0.7600603707	0.5386657699
523	0.7595343002	0.5384412758
524	0.7607226349	0.5381012941
525	0.7607226349	0.5378448383
526	0.761482948	0.537558597
527	0.7617715132	0.5371661772
528	0.7613007724	0.536850974
529	0.761589541	0.5366037988
530	0.7625931772	0.536305439
531	0.7617494865	0.5362175198
532	0.7616740708	0.5359679915
533	0.7624649242	0.5357251702
534	0.7629135146	0.5354834135
535	0.7637240838	0.5350803857
536	0.7645127844	0.5348713238
537	0.7642253825	0.5347090466
538	0.764833575	0.5344450147
539	0.765227781	0.5342413639
540	0.7651742807	0.534072859
541	0.7663023332	0.5338735091
542	0.7662834853	0.5335309527
543	0.7669101379	0.5333204419
544	0.7676432184	0.5330267063
545	0.7683755937	0.532768861
546	0.7685901968	0.532641205
547	0.7688219983	0.5324915383
548	0.7684828803	0.5323322015
549	0.7683045347	0.5321110326
550	0.7684118784	0.5318480283
551	0.7688049199	0.531617022
552	0.7684118784	0.5314231647
553	0.7699293334	0.5310939667
554	0.7703754698	0.5309451399
555	0.7708214852	0.53083823
556	0.770875274	0.5306682241
557	0.7714826749	0.5304065761
558	0.7715365175	0.5303262695
559	0.7720901652	0.5300870463
560	0.7721440542	0.5298048097
561	0.772535984	0.5296041128
562	0.7721979508	0.5293527642
563	0.7733733057	0.5291528149
564	0.7728056233	0.5289292858
565	0.7730356184	0.5287619819
566	0.7734272586	0.5286071397
567	0.7733733057	0.5284711134
568	0.7736971356	0.5282584274
569	0.7755035499	0.5280176059
570	0.775785936	0.5278547351
571	0.7759480211	0.5276045763
572	0.7760020645	0.5273442162
573	0.7755575697	0.5270531403
574	0.7760020645	0.5267540053
575	0.7761642399	0.5265037342
576	0.7766627823	0.5263521824
577	0.7774972145	0.5261274528
578	0.7782227331	0.5259342745
579	0.7782122139	0.5255766915
580	0.7788190061	0.5252935401
581	0.7785918124	0.5250015704
582	0.7799335268	0.5246997239
583	0.780159916	0.5244014739
584	0.7805489775	0.5241333775
585	0.7800421191	0.5239206834
586	0.7800421191	0.5237488447
587	0.7795983746	0.5234699677
588	0.7794898294	0.5233026418
589	0.7789817847	0.5231981932
590	0.7794258875	0.5230647086
591	0.7804857434	0.5228216776
592	0.7808205612	0.5225393899
593	0.781209543	0.5221766891
594	0.7799692103	0.5219690241
595	0.7806399179	0.5217999009
596	0.7814731338	0.5215668317
597	0.7810838011	0.5212726875
598	0.7816990136	0.5211290959
599	0.7818078681	0.5210504391
600	0.7815275641	0.5207937277
601	0.7816364474	0.5206402413
602	0.7820256682	0.5203719141
603	0.7817998293	0.5201518939
604	0.7818543051	0.5198296496
605	0.7826327145	0.5195957738
606	0.7830216797	0.5193855714
607	0.7836287192	0.5191375616
608	0.782399481	0.5188151686
609	0.782399481	0.5185791701
610	0.7833420058	0.5182593628
611	0.7832873993	0.5180013952
612	0.7845637045	0.5177060122
613	0.7851164922	0.5174758344
614	0.7856746436	0.5172384043
615	0.7854503728	0.5169995048
616	0.7859534311	0.516770195
617	0.7867840619	0.5165499029
618	0.788224396	0.5163658386
619	0.7873361014	0.5161952281
620	0.7872813213	0.5160142228
621	0.7875004874	0.5157545793
622	0.7879429714	0.5155731113
623	0.7879429714	0.5154394219
624	0.7883853355	0.5152523954
625	0.789050165	0.5149746039
626	0.7892148083	0.514678346
627	0.7902107578	0.5144983094
628	0.7898789567	0.5143049658
629	0.7906522414	0.5140474321
630	0.7906522414	0.5140139225
631	0.7910936057	0.5137581806
632	0.7914798682	0.5134170087
633	0.7918109822	0.5132571192
634	0.7915898408	0.512981064
635	0.7910936057	0.5128035256
636	0.7910936057	0.5125569024
637	0.7923069328	0.5123386898
638	0.7915335551	0.5122013146
639	0.7918649063	0.5119679218
640	0.7921952372	0.5118609075
641	0.7921960758	0.5116034162
642	0.7908703072	0.5113934012
643	0.7915885832	0.5111523292
644	0.7933537216	0.5108915586
645	0.7937943941	0.5105814195
646	0.7939597582	0.5103039578
647	0.7935741298	0.5101187344
648	0.7936843798	0.5098527344
649	0.7931883436	0.5096072786
650	0.7941798182	0.5093923007
651	0.7942349474	0.509132565
652	0.7946202295	0.5088851703
653	0.7945099479	0.5087832722
654	0.7950053542	0.5085465164
655	0.7951708805	0.50823926
656	0.7951708805	0.5080926119
657	0.7962702198	0.5077798131
658	0.796106438	0.5074658373
659	0.7961635838	0.507311198
660	0.7959424983	0.5069412845
661	0.7967675599	0.5067003161
662	0.7966039157	0.5064420155
663	0.797813455	0.5062735163
664	0.7986375509	0.5059738389
665	0.7986375509	0.5056916068
666	0.7992948013	0.5053635298
667	0.7990771008	0.5051292941
668	0.7988037917	0.504831073
669	0.7994056513	0.5046324514
670	0.7994610879	0.5043662611
671	0.7992988627	0.5041686646
672	0.799571984	0.5039231182
673	0.7999558448	0.5037250782
674	0.8003950391	0.5035020025
675	0.8014897213	0.5031791545
676	0.8016563522	0.5030472565
677	0.8024224429	0.5028826058
678	0.802749657	0.5026397408
679	0.8034591608	0.502390874
680	0.80307004	0.5021485625
681	0.8037231291	0.5019626849
682	0.8034522467	0.5016790665
683	0.8037302273	0.5014239708
684	0.8040011083	0.501178122
685	0.8043830489	0.5009804402
686	0.8043274226	0.5009441433
687	0.8043274226	0.5006854698
688	0.804271804	0.5005503456
689	0.8054166026	0.5004018249
690	0.8044386829	0.5003304707
691	0.8046056311	0.5001179974
692	0.8046612959	0.4999481541
693	0.8050431563	0.4996757716
694	0.8058621282	0.4993617561
695	0.8068478589	0.4990538988
696	0.8064665451	0.4988261525
697	0.8060293275	0.4985448963
698	0.806950127	0.4983873198
699	0.8071268672	0.4981567542
700	0.806968764	0.4980193305
701	0.8078333319	0.4978539193
702	0.8068571057	0.4975263011
703	0.8066429853	0.4974065355
704	0.8073598113	0.4971041955
705	0.8072575782	0.4968609711
706	0.8077413653	0.4966498236
707	0.8081227637	0.4966042907
708	0.8080668466	0.4964375464
709	0.8083362336	0.4962909896
710	0.8088291473	0.4960885113
711	0.8085599465	0.4958902176
712	0.8085599465	0.4956282542
713	0.8082346212	0.4954904629
714	0.8087278125	0.495239767
715	0.8100274262	0.4950297535
716	0.8098147813	0.4949815309
717	0.8099828283	0.494863418
718	0.8100388594	0.4946632138
719	0.8098707892	0.494478921
720	0.8105877708	0.4941863453
721	0.8105317014	0.4939990701
722	0.811504745	0.4938077761
723	0.8111805741	0.4935722764
724	0.8116169342	0.4933572573
725	0.8116169342	0.4931820242
726	0.8120531769	0.4929579499
727	0.8121093058	0.492852771
728	0.8123770228	0.4926944033
729	0.811953688	0.4926191717
730	0.8123900665	0.4923891658
731	0.8123900665	0.4922304588
732	0.8127701373	0.4920687117
733	0.8130376665	0.4919422624
734	0.8138531947	0.4916930798
735	0.8139656563	0.4913416806
736	0.8134736026	0.491176475
737	0.8141201723	0.4909160631
738	0.8141763984	0.4907619228
739	0.8149347813	0.4905519182
740	0.8154825991	0.4902594217
741	0.8153287883	0.489951861
742	0.8155541063	0.4898125786
743	0.8163685746	0.4895233989
744	0.8157231765	0.4893242458
745	0.8160459635	0.4892085024
746	0.8166910099	0.488930493
747	0.8168038039	0.4887939217
748	0.8171824929	0.4885294513
749	0.8183912485	0.4882769607
750	0.8185608169	0.4880068726
751	0.8181257587	0.4878030151
752	0.8182387985	0.4876812194
753	0.8184649718	0.4874908517
754	0.8181427504	0.4873043533
755	0.8180296618	0.4871440981
756	0.8183518695	0.4869120795
757	0.8187870176	0.4866702032
758	0.8181427504	0.4864778727
759	0.8183690213	0.4862873488
760	0.8184256086	0.4862236209
761	0.8183124419	0.4861251504
762	0.8195050876	0.4858490016
763	0.8193352408	0.4856780479
764	0.819940114	0.4854044712
765	0.8202616948	0.4852324154
766	0.819940114	0.4850626668
767	0.8197316596	0.4849664602
768	0.8201100987	0.4847635311
769	0.8199016709	0.4845380695
770	0.8200150509	0.4843869188
771	0.8205637357	0.4842157851
772	0.8214714228	0.4840133785
773	0.8223406031	0.4838730864
774	0.8219628461	0.4837049643
775	0.8217552628	0.4834869721
776	0.8225678386	0.4832849711
777	0.8222468373	0.4830498989
778	0.8224542052	0.4829599455
779	0.8225678386	0.4826932561
780	0.8226815034	0.4824559919
781	0.8241913441	0.482186792
782	0.8238141142	0.4819957116
783	0.8236642709	0.4818169
784	0.8240417122	0.4816049481
785	0.8240417122	0.4814217167
786	0.8247961344	0.4811843317
787	0.8245684206	0.4809556131
788	0.8246822617	0.4807263877
789	0.8247961344	0.4805607822
790	0.8246822617	0.4804557546
791	0.8250022749	0.4803537987
792	0.8250592138	0.4801828657
793	0.8255499431	0.4799671767
794	0.8255499431	0.4797672422
795	0.8263601449	0.479636079
796	0.8260976154	0.4794082172
797	0.8264741801	0.4791947062
798	0.8271358892	0.4789945686
799	0.8271929724	0.4786846081
800	0.8273071623	0.4784913898
801	0.8274213837	0.4782632153
802	0.8277406571	0.4780581132
803	0.8283786825	0.4778248783
804	0.8283215484	0.4776960966
805	0.8278883974	0.4774980369
806	0.8283215484	0.4772498994
807	0.8288445966	0.4770429418
808	0.8295383404	0.476805945
809	0.8295954923	0.4766939823
810	0.8295383404	0.4765316779
811	0.8296849599	0.4764875496
812	0.8294240604	0.4763334187
813	0.8300278855	0.4761516948
814	0.8301422571	0.4760069151
815	0.8301994547	0.4758717335
816	0.8301994547	0.4757836147
817	0.830485561	0.4755857395
818	0.8309180153	0.4754184276
819	0.8303710948	0.4752213388
820	0.8303138735	0.4749876529
821	0.8310067845	0.4747035819
822	0.8306573194	0.4745127728
823	0.8308607562	0.4743913217
824	0.8306000587	0.4741716132
825	0.8308291489	0.4740252464
826	0.8319236009	0.4738484076
827	0.8318088883	0.4736037489
828	0.8317515438	0.4734458192
829	0.8317515438	0.4732794164
830	0.8318926299	0.4730506815
831	0.8323827682	0.4728270473
832	0.8324976392	0.4726701014
833	0.8321797165	0.4724571268
834	0.8325244821	0.4722458371
835	0.8329574405	0.4720090432
836	0.8339381269	0.4717288776
837	0.8331875317	0.4715047789
838	0.833129997	0.4712651342
839	0.8334478157	0.4710138076
840	0.8335353518	0.4708391499
841	0.8335928673	0.4706444379
842	0.8335353518	0.4705528001
843	0.8333327576	0.4703942892
844	0.832812005	0.4700957339
845	0.833129997	0.4699796266
846	0.8344577936	0.4697174218
847	0.8344002339	0.4694850784
848	0.834774927	0.4693169771
849	0.8353222558	0.4691424665
850	0.835091888	0.4689886494
851	0.8354662627	0.4687957069
852	0.8352646519	0.4685914414
853	0.8354951151	0.4684032146
854	0.8356103943	0.4682737719
855	0.8356680459	0.4680656776
856	0.8356103943	0.4678546548
857	0.8358119468	0.467600891
858	0.8359848961	0.4674646451
859	0.8360425618	0.4674380741
860	0.8357833729	0.4672555631
861	0.8357833729	0.4670888844
862	0.8360718297	0.466898699
863	0.8362449994	0.466750249
864	0.8367631715	0.4665155165
865	0.836705444	0.4664961581
866	0.8368786505	0.4663503493
867	0.8368786505	0.4661856983
868	0.8371374678	0.4660070229
869	0.8378278344	0.465902948
870	0.8376271473	0.465669099
871	0.8376849269	0.4654089838
872	0.8378856042	0.4651932089
873	0.8381167629	0.4650094593
874	0.8382323902	0.4648065085
875	0.8384637404	0.4645483053
876	0.8386373368	0.4644150435
877	0.8387531078	0.4641473943
878	0.8386952183	0.4639576983
879	0.8390113597	0.4637766508
880	0.8389534722	0.4634828504
881	0.8390113597	0.463376522
882	0.8391536724	0.4632484548
883	0.8385794634	0.4630256546
