iter	Passed	Remaining
0	16	45609
1	29	40769
2	46	43307
3	59	41720
4	75	42274
5	88	41142
6	102	40709
7	118	41226
8	134	41798
9	149	41817
10	166	42101
11	180	41885
12	193	41512
13	202	40326
14	214	39916
15	228	39693
16	243	39863
17	255	39562
18	271	39689
19	290	40365
20	308	40868
21	321	40633
22	337	40722
23	356	41205
24	371	41282
25	388	41471
26	399	41007
27	416	41259
28	430	41156
29	443	40904
30	458	40941
31	469	40613
32	482	40451
33	499	40643
34	510	40355
35	524	40252
36	540	40339
37	555	40392
38	566	40103
39	581	40106
40	602	40539
41	619	40690
42	632	40564
43	653	40933
44	676	41391
45	798	47798
46	836	48981
47	845	48469
48	854	47952
49	861	47359
50	877	47290
51	889	46983
52	902	46758
53	910	46293
54	921	46008
55	928	45510
56	943	45390
57	954	45102
58	963	44764
59	972	44400
60	985	44267
61	1001	44223
62	1009	43875
63	1018	43557
64	1033	43477
65	1047	43380
66	1063	43367
67	1073	43115
68	1086	43016
69	1094	42695
70	1110	42696
71	1125	42628
72	1140	42598
73	1156	42594
74	1172	42599
75	1182	42383
76	1193	42212
77	1205	42065
78	1223	42126
79	1237	42072
80	1255	42129
81	1267	42022
82	1282	41982
83	1300	42065
84	1314	41979
85	1325	41825
86	1339	41762
87	1354	41731
88	1371	41776
89	1384	41697
90	1391	41421
91	1414	41622
92	1431	41663
93	1446	41626
94	1459	41565
95	1474	41527
96	1486	41425
97	1501	41402
98	1516	41362
99	1528	41282
100	1542	41216
101	1561	41315
102	1573	41203
103	1590	41219
104	1603	41147
105	1619	41149
106	1637	41218
107	1647	41072
108	1662	41036
109	1675	40985
110	1689	40939
111	1713	41118
112	1728	41102
113	1758	41424
114	1774	41421
115	1791	41447
116	1804	41379
117	1819	41343
118	1835	41357
119	1854	41408
120	1867	41357
121	1885	41383
122	1899	41342
123	1913	41288
124	1926	41228
125	1944	41276
126	1983	41751
127	2055	42911
128	2115	43812
129	2190	44996
130	2249	45834
131	2324	46991
132	2388	47897
133	2452	48791
134	2507	49509
135	2569	50323
136	2601	50559
137	2619	50529
138	2633	50423
139	2649	50335
140	2666	50293
141	2682	50203
142	2701	50190
143	2717	50121
144	2731	50011
145	2749	49987
146	2770	50003
147	2786	49927
148	2810	50010
149	2824	49896
150	2842	49864
151	2862	49862
152	2874	49738
153	2898	49805
154	2928	49974
155	2986	50610
156	3003	50558
157	3014	50408
158	3024	50245
159	3040	50174
160	3056	50105
161	3070	49999
162	3084	49903
163	3101	49843
164	3113	49720
165	3125	49591
166	3139	49496
167	3151	49377
168	3163	49249
169	3181	49223
170	3195	49135
171	3211	49072
172	3228	49024
173	3242	48937
174	3255	48829
175	3270	48762
176	3287	48724
177	3304	48680
178	3321	48633
179	3338	48590
180	3353	48521
181	3371	48501
182	3385	48409
183	3401	48359
184	3419	48329
185	3437	48313
186	3452	48243
187	3468	48195
188	3486	48170
189	3503	48122
190	3518	48065
191	3527	47918
192	3542	47855
193	3552	47719
194	3572	47720
195	3588	47679
196	3602	47599
197	3620	47574
198	3635	47522
199	3659	47568
200	3679	47575
201	3694	47519
202	3712	47498
203	3729	47458
204	3745	47410
205	3767	47443
206	3783	47388
207	3802	47390
208	3816	47317
209	3830	47247
210	3848	47225
211	3871	47265
212	3890	47253
213	3907	47215
214	3923	47174
215	3935	47082
216	3951	47040
217	3965	46973
218	3976	46869
219	3989	46786
220	4009	46789
221	4022	46710
222	4039	46674
223	4052	46606
224	4069	46574
225	4081	46488
226	4100	46474
227	4116	46440
228	4132	46392
229	4146	46330
230	4165	46326
231	4180	46270
232	4196	46231
233	4219	46266
234	4243	46317
235	4262	46311
236	4280	46292
237	4297	46256
238	4312	46207
239	4328	46173
240	4343	46124
241	4355	46041
242	4375	46040
243	4392	46010
244	4409	45982
245	4429	45992
246	4457	46076
247	4480	46108
248	4495	46052
249	4510	46005
250	4522	45923
251	4539	45897
252	4561	45921
253	4577	45884
254	4587	45786
255	4601	45730
256	4611	45633
257	4629	45612
258	4644	45564
259	4655	45479
260	4674	45474
261	4691	45442
262	4706	45396
263	4728	45424
264	4748	45427
265	4767	45414
266	4780	45347
267	4799	45340
268	4811	45269
269	4825	45217
270	4840	45172
271	4851	45094
272	4866	45043
273	4881	44998
274	4893	44932
275	4907	44875
276	4921	44828
277	4938	44800
278	4968	44894
279	4981	44835
280	4997	44801
281	5012	44760
282	5024	44688
283	5031	44575
284	5045	44527
285	5055	44441
286	5072	44417
287	5081	44322
288	5095	44272
289	5110	44236
290	5126	44196
291	5142	44165
292	5158	44139
293	5172	44085
294	5185	44031
295	5199	43987
296	5216	43959
297	5233	43943
298	5247	43889
299	5267	43897
300	5290	43920
301	5304	43878
302	5323	43872
303	5337	43821
304	5350	43767
305	5367	43750
306	5383	43718
307	5402	43714
308	5419	43691
309	5435	43659
310	5449	43614
311	5466	43595
312	5482	43561
313	5499	43542
314	5510	43475
315	5526	43445
316	5542	43410
317	5560	43396
318	5576	43373
319	5592	43344
320	5603	43274
321	5623	43280
322	5642	43270
323	5659	43251
324	5671	43194
325	5691	43193
326	5708	43172
327	5725	43148
328	5752	43206
329	5769	43183
330	5780	43114
331	5792	43063
332	5807	43024
333	5825	43008
334	5834	42928
335	5846	42874
336	5855	42797
337	5878	42815
338	5894	42793
339	5912	42775
340	5923	42718
341	5933	42646
342	5946	42597
343	5961	42564
344	5983	42581
345	6002	42574
346	6019	42556
347	6035	42525
348	6045	42459
349	6059	42413
350	6072	42371
351	6094	42385
352	6106	42328
353	6122	42300
354	6136	42267
355	6149	42218
356	6161	42165
357	6178	42145
358	6195	42123
359	6210	42094
360	6231	42100
361	6242	42042
362	6256	42001
363	6269	41959
364	6285	41932
365	6302	41913
366	6319	41896
367	6335	41867
368	6347	41815
369	6358	41760
370	6376	41744
371	6385	41680
372	6399	41641
373	6412	41594
374	6427	41565
375	6446	41559
376	6465	41557
377	6485	41554
378	6506	41560
379	6524	41549
380	6539	41521
381	6553	41485
382	6566	41441
383	6579	41393
384	6595	41372
385	6610	41342
386	6627	41322
387	6639	41273
388	6658	41271
389	6675	41248
390	6695	41253
391	6725	41311
392	6747	41324
393	6761	41291
394	6781	41288
395	6802	41293
396	6822	41295
397	6838	41272
398	6854	41246
399	6865	41191
400	6877	41147
401	6898	41148
402	6912	41116
403	6928	41088
404	6946	41080
405	6956	41021
406	6971	40991
407	6980	40925
408	6998	40913
409	7009	40859
410	7024	40833
411	7038	40795
412	7061	40813
413	7077	40788
414	7093	40766
415	7103	40707
416	7120	40689
417	7134	40656
418	7149	40626
419	7161	40579
420	7171	40523
421	7186	40495
422	7201	40468
423	7215	40433
424	7228	40394
425	7244	40373
426	7258	40339
427	7274	40315
428	7288	40280
429	7301	40240
430	7314	40205
431	7327	40167
432	7343	40143
433	7361	40131
434	7377	40107
435	7393	40088
436	7404	40037
437	7419	40010
438	7433	39980
439	7451	39969
440	7462	39918
441	7475	39880
442	7487	39840
443	7508	39841
444	7522	39808
445	7532	39757
446	7544	39716
447	7565	39720
448	7575	39667
449	7592	39650
450	7604	39606
451	7618	39575
452	7638	39577
453	7656	39566
454	7669	39529
455	7680	39480
456	7694	39446
457	7704	39399
458	7726	39407
459	7740	39375
460	7755	39351
461	7776	39352
462	7787	39306
463	7802	39283
464	7814	39242
465	7825	39197
466	7838	39161
467	7848	39107
468	7866	39099
469	7883	39081
470	7907	39099
471	7920	39067
472	7938	39053
473	7954	39034
474	7972	39022
475	7990	39013
476	8005	38988
477	8014	38930
478	8025	38889
479	8037	38845
480	8052	38824
481	8064	38784
482	8073	38728
483	8089	38711
484	8104	38683
485	8122	38673
486	8141	38669
487	8159	38657
488	8175	38636
489	8190	38611
490	8203	38576
491	8216	38544
492	8230	38513
493	8244	38486
494	8262	38474
495	8271	38420
496	8283	38385
497	8300	38369
498	8315	38344
499	8330	38322
500	8344	38291
501	8358	38261
502	8373	38236
503	8393	38236
504	8404	38192
505	8418	38164
506	8431	38132
507	8449	38121
508	8468	38117
509	8481	38084
510	8499	38073
511	8510	38031
512	8523	37997
513	8536	37963
514	8548	37926
515	8560	37890
516	8577	37877
517	8589	37841
518	8603	37813
519	8616	37778
520	8631	37756
521	8654	37766
522	8669	37742
523	8684	37722
524	8701	37708
525	8722	37708
526	8738	37689
527	8754	37669
528	8766	37633
529	8795	37672
530	8812	37654
531	8826	37628
532	8836	37586
533	8848	37546
534	8858	37503
535	8871	37473
536	8881	37426
537	8891	37384
538	8900	37334
539	8909	37289
540	8920	37249
541	8930	37204
542	8944	37176
543	8962	37169
544	8979	37154
545	8994	37129
546	9007	37100
547	9022	37079
548	9040	37066
549	9054	37043
550	9067	37012
551	9081	36986
552	9094	36951
553	9109	36932
554	9121	36894
555	9133	36862
556	9148	36841
557	9167	36833
558	9182	36813
559	9197	36790
560	9209	36754
561	9221	36721
562	9238	36706
563	9251	36677
564	9259	36629
565	9272	36597
566	9289	36585
567	9308	36578
568	9324	36561
569	9338	36536
570	9351	36504
571	9367	36485
572	9384	36472
573	9415	36512
574	9437	36518
575	9449	36487
576	9458	36440
577	9473	36417
578	9487	36391
579	9497	36353
580	9507	36312
581	9525	36300
582	9534	36256
583	9546	36225
584	9563	36211
585	9578	36187
586	9588	36148
587	9596	36102
588	9610	36076
589	9622	36042
590	9640	36035
591	9654	36007
592	9669	35986
593	9685	35970
594	9705	35965
595	9721	35948
596	9730	35907
597	9746	35890
598	9761	35866
599	9772	35833
600	9785	35802
601	9801	35787
602	9817	35771
603	9831	35744
604	9847	35726
605	9865	35716
606	9879	35692
607	9899	35689
608	9913	35664
609	9928	35644
610	9941	35616
611	9958	35604
612	9977	35596
613	9994	35582
614	10012	35572
615	10019	35522
616	10034	35503
617	10058	35515
618	10074	35496
619	10093	35489
620	10104	35454
621	10116	35424
622	10129	35395
623	10144	35376
624	10162	35365
625	10173	35330
626	10189	35315
627	10202	35286
628	10209	35239
629	10225	35221
630	10242	35206
631	10250	35162
632	10263	35135
633	10272	35096
634	10290	35083
635	10307	35070
636	10315	35026
637	10329	35002
638	10341	34973
639	10355	34948
640	10374	34943
641	10387	34916
642	10404	34901
643	10421	34888
644	10435	34867
645	10447	34834
646	10461	34811
647	10472	34779
648	10485	34753
649	10503	34741
650	10522	34734
651	10533	34703
652	10546	34677
653	10561	34657
654	10574	34629
655	10594	34627
656	10607	34598
657	10621	34576
658	10637	34560
659	10650	34535
660	10663	34507
661	10674	34474
662	10696	34475
663	10705	34439
664	10718	34412
665	10733	34393
666	10752	34384
667	10761	34347
668	10779	34335
669	10797	34327
670	10811	34304
671	10826	34283
672	10836	34248
673	10847	34216
674	10856	34178
675	10865	34139
676	10879	34118
677	10899	34112
678	10919	34109
679	10932	34083
680	10949	34070
681	10969	34066
682	10980	34034
683	10994	34012
684	11009	33991
685	11020	33961
686	11040	33956
687	11060	33953
688	11078	33941
689	11089	33911
690	11107	33901
691	11128	33900
692	11145	33886
693	11161	33869
694	11176	33852
695	11188	33822
696	11203	33803
697	11220	33788
698	11244	33796
699	11261	33783
700	11271	33749
701	11284	33725
702	11306	33725
703	11313	33683
704	11334	33682
705	11351	33667
706	11369	33658
707	11384	33639
708	11401	33624
709	11418	33611
710	11432	33588
711	11451	33582
712	11471	33577
713	11483	33550
714	11502	33541
715	11525	33546
716	11539	33522
717	11557	33514
718	11572	33495
719	11585	33469
720	11600	33449
721	11615	33431
722	11630	33412
723	11642	33383
724	11664	33385
725	11688	33390
726	11710	33391
727	11732	33391
728	11747	33374
729	11759	33346
730	11774	33327
731	11795	33323
732	11806	33293
733	11823	33278
734	11838	33261
735	11857	33251
736	11875	33242
737	11889	33218
738	11907	33209
739	11925	33197
740	11946	33196
741	11959	33171
742	11971	33143
743	11990	33136
744	12012	33134
745	12029	33122
746	12047	33109
747	12066	33102
748	12074	33064
749	12091	33048
750	12108	33037
751	12120	33007
752	12132	32980
753	12151	32972
754	12168	32960
755	12180	32933
756	12195	32913
757	12212	32900
758	12227	32881
759	12246	32871
760	12262	32856
761	12278	32840
762	12296	32828
763	12310	32805
764	12329	32797
765	12346	32784
766	12368	32783
767	12376	32746
768	12393	32731
769	12411	32720
770	12429	32711
771	12443	32689
772	12460	32674
773	12478	32663
774	12496	32653
775	12509	32628
776	12519	32596
777	12535	32579
778	12552	32565
779	12577	32572
780	12591	32551
781	12607	32535
782	12625	32524
783	12642	32508
784	12659	32494
785	12683	32500
786	12702	32490
787	12722	32483
788	12738	32468
789	12748	32436
790	12765	32422
791	12790	32428
792	12806	32411
793	12825	32403
794	12839	32380
795	12855	32364
796	12872	32350
797	12882	32318
798	12900	32307
799	12919	32299
800	12937	32286
801	12957	32279
802	12974	32266
803	12990	32249
804	13003	32227
805	13027	32230
806	13043	32211
807	13056	32189
808	13071	32168
809	13086	32151
810	13096	32120
811	13110	32097
812	13123	32073
813	13139	32057
814	13162	32057
815	13173	32030
816	13197	32031
817	13213	32017
818	13235	32013
819	13254	32004
820	13271	31991
821	13291	31983
822	13303	31957
823	13316	31934
824	13330	31912
825	13352	31909
826	13363	31881
827	13380	31867
828	13398	31855
829	13410	31828
830	13424	31807
831	13441	31795
832	13457	31777
833	13469	31751
834	13494	31755
835	13510	31739
836	13527	31726
837	13544	31712
838	13557	31688
839	13573	31671
840	13589	31654
841	13600	31625
842	13616	31609
843	13630	31590
844	13649	31579
845	13658	31547
846	13677	31537
847	13695	31524
848	13718	31525
849	13734	31508
850	13751	31493
851	13768	31479
852	13788	31473
853	13806	31461
854	13825	31451
855	13845	31444
856	13866	31437
857	13883	31423
858	13905	31421
859	13914	31389
860	13932	31375
861	13949	31361
862	13972	31362
863	13989	31345
864	14004	31327
865	14023	31318
866	14039	31302
867	14061	31297
868	14079	31286
869	14096	31271
870	14113	31257
871	14124	31229
872	14140	31212
873	14155	31194
874	14176	31188
875	14188	31162
876	14211	31160
877	14224	31138
878	14257	31157
879	14271	31137
880	14280	31105
881	14295	31086
882	14307	31061
883	14321	31040
884	14331	31010
885	14340	30978
886	14354	30958
887	14363	30927
888	14376	30903
889	14398	30900
890	14411	30876
