iter	MAPE	MAE
0	0.9778978085	9.777631378
1	0.9553394149	9.571090237
2	0.9342696086	9.371053754
3	0.9131260421	9.170675677
4	0.8931861844	8.982648395
5	0.8735650179	8.79627357
6	0.8539957572	8.609791986
7	0.835222783	8.432817611
8	0.8164842834	8.257603649
9	0.7983172016	8.084832535
10	0.7808248658	7.918537439
11	0.7631575844	7.752274736
12	0.7464240415	7.593719521
13	0.7299719404	7.437866211
14	0.7140366953	7.285844475
15	0.6988208476	7.140849356
16	0.6833999155	6.995075609
17	0.6685596986	6.853668894
18	0.6539579615	6.71570961
19	0.6397449787	6.580066257
20	0.6255949931	6.445639055
21	0.6119844858	6.316418188
22	0.5987509986	6.190465803
23	0.5855393535	6.064404506
24	0.5728607317	5.945252982
25	0.5604987591	5.827586553
26	0.5480202999	5.709057935
27	0.536058614	5.59481363
28	0.5242507546	5.481878895
29	0.5127327478	5.372548703
30	0.5014685403	5.264788982
31	0.4905129823	5.159949843
32	0.4799016992	5.058879945
33	0.4697785901	4.962083594
34	0.4596625139	4.86649852
35	0.4497934257	4.771074072
36	0.4400184846	4.678260999
37	0.4306037302	4.587687922
38	0.4211005107	4.497131419
39	0.4120772996	4.410569198
40	0.4033057803	4.326375378
41	0.3948599012	4.244742543
42	0.3866107443	4.164731297
43	0.378488782	4.085794172
44	0.3707053029	4.01100971
45	0.3628130743	3.934668128
46	0.3552247183	3.862101386
47	0.3477103768	3.789611359
48	0.3404781861	3.719941359
49	0.3334397377	3.652136637
50	0.3265366099	3.584896527
51	0.3198782661	3.520620279
52	0.3132418451	3.455791384
53	0.3069257824	3.394779392
54	0.3006193237	3.333407491
55	0.294424443	3.273247884
56	0.2884466123	3.214849663
57	0.2826912239	3.158753698
58	0.2770431056	3.103380292
59	0.2715473892	3.049685052
60	0.2662620167	2.997910569
61	0.261104276	2.9472655
62	0.2560845295	2.897787964
63	0.2512614592	2.850706663
64	0.2465638416	2.803844987
65	0.2418707023	2.75693039
66	0.2374390969	2.712910785
67	0.2330906021	2.669645961
68	0.2289247622	2.627637149
69	0.224928322	2.588005044
70	0.2209893228	2.547834065
71	0.2173233999	2.5105
72	0.2138372444	2.474949845
73	0.210317365	2.439192399
74	0.2070161453	2.405495918
75	0.203834515	2.372782268
76	0.2007449363	2.341768137
77	0.1977672832	2.310989814
78	0.1948832307	2.281048936
79	0.1920571449	2.251584781
80	0.1894738414	2.22491176
81	0.1869097502	2.197870062
82	0.1844602929	2.17188932
83	0.1821459444	2.146704162
84	0.1797871548	2.121352992
85	0.1776782259	2.098681126
86	0.175637293	2.076648087
87	0.1736756086	2.055611081
88	0.1717831202	2.035100324
89	0.1700378611	2.016259425
90	0.1681972429	1.995728019
91	0.1665242112	1.977440275
92	0.1649115709	1.959409707
93	0.1634407877	1.942991489
94	0.1619351849	1.925804978
95	0.1606298698	1.910788906
96	0.1593237432	1.895905703
97	0.1580719502	1.881212643
98	0.156789413	1.865784814
99	0.1555373035	1.850787057
100	0.1544747816	1.838059479
101	0.1533740802	1.824453498
102	0.1524991856	1.813768158
103	0.1515640364	1.802149228
104	0.1507681093	1.792254023
105	0.1498922605	1.781066453
106	0.1490166918	1.769808782
107	0.1482892759	1.760377527
108	0.1474996568	1.750226513
109	0.146827694	1.74141823
110	0.146228499	1.733629881
111	0.1454864314	1.723803713
112	0.1449756134	1.716953448
113	0.1443852859	1.708649681
114	0.1439173082	1.702149835
115	0.1433691859	1.694413119
116	0.1428793668	1.687761619
117	0.1422523139	1.679083909
118	0.1417631896	1.672067371
119	0.1411832678	1.663704587
120	0.14067491	1.656169106
121	0.1403143441	1.650617402
122	0.1398922705	1.644367029
123	0.1395572362	1.639034851
124	0.1392198108	1.633867415
125	0.1388565218	1.628463234
126	0.1384957396	1.622847725
127	0.1381075937	1.616736075
128	0.137821483	1.612134226
129	0.137428627	1.605759117
130	0.1371334642	1.600811554
131	0.1368695135	1.596338382
132	0.1365865908	1.591535384
133	0.1362193707	1.585734491
134	0.1359796994	1.581843492
135	0.1357820986	1.578489123
136	0.1355338737	1.574425417
137	0.1353652054	1.571362433
138	0.1351496661	1.567572893
139	0.134920404	1.56326868
140	0.134753706	1.560149681
141	0.1345402508	1.556205204
142	0.1343238464	1.552298199
143	0.1341530275	1.549041741
144	0.1339712772	1.545531173
145	0.1338480321	1.542954958
146	0.1337205855	1.540595476
147	0.1335864579	1.538150832
148	0.1334063088	1.534822268
149	0.1332615986	1.531810631
150	0.1331005988	1.528687746
151	0.1329653124	1.526069673
152	0.1328315163	1.523414298
153	0.1327659222	1.521872149
154	0.1326436185	1.519494084
155	0.1325657669	1.517717679
156	0.1323897217	1.514578172
157	0.132350608	1.513191571
158	0.1322729708	1.511358286
159	0.1321308016	1.508508211
160	0.1320081038	1.505938575
161	0.1318636702	1.503166205
162	0.1317926671	1.501432329
163	0.1316624166	1.498901932
164	0.1315527688	1.496444213
165	0.1314104331	1.493770929
166	0.1313090492	1.491665771
167	0.1311745112	1.489009485
168	0.1310595192	1.486639108
169	0.1309838443	1.484810807
170	0.130933527	1.48373735
171	0.1308389899	1.481684627
172	0.1307643027	1.479980085
173	0.1307045573	1.478443084
174	0.1305906717	1.47607678
175	0.1305330948	1.474948484
176	0.130428399	1.472877043
177	0.1303225557	1.470747608
178	0.1302449079	1.468743251
179	0.13019835	1.467493664
180	0.1301579799	1.466185794
181	0.1300565233	1.464197275
182	0.130054919	1.463701034
183	0.1300164299	1.462701857
184	0.1299215294	1.460851267
185	0.129842751	1.458971143
186	0.1297676675	1.457218942
187	0.1297097057	1.455757977
188	0.129693032	1.454866506
189	0.1296304985	1.453371553
190	0.1296006976	1.452384759
191	0.1295695332	1.451653294
192	0.1295060166	1.450457645
193	0.1294564969	1.449212208
194	0.129420541	1.448469232
195	0.1293724576	1.447144645
196	0.1293467138	1.446111677
197	0.1292733091	1.444530166
198	0.1291870027	1.442805428
199	0.1291056872	1.441136172
200	0.1290292692	1.439641358
201	0.1289615727	1.438209453
202	0.128908775	1.436911635
203	0.1288640173	1.435821613
204	0.128820119	1.434890538
205	0.12879443	1.434305974
206	0.1287573767	1.433373715
207	0.1287114817	1.432159949
208	0.1286769985	1.431254928
209	0.1286473548	1.43045058
210	0.1286415855	1.430068831
211	0.1285734396	1.428678365
212	0.1285292462	1.427593081
213	0.1284859799	1.426623102
214	0.1284619558	1.42604988
215	0.1284344193	1.425159825
216	0.1284241011	1.424664272
217	0.1284029183	1.424072877
218	0.128383416	1.423452221
219	0.1283686192	1.42293393
220	0.128340132	1.422232142
221	0.1282787722	1.420980899
222	0.1282465606	1.42034834
223	0.1282337401	1.419945406
224	0.1281997881	1.419110229
225	0.1281640637	1.418397752
226	0.1281419001	1.418010092
227	0.1281177271	1.417324893
228	0.1280800422	1.416538128
229	0.128055173	1.415975555
230	0.1280218654	1.415125036
231	0.127986277	1.414227517
232	0.1279586554	1.4135067
233	0.1279285118	1.412784468
234	0.1278920966	1.412191156
235	0.1278865717	1.411873675
236	0.1278776013	1.411446203
237	0.127842379	1.410676006
238	0.1278318454	1.410522736
239	0.1277920549	1.40966083
240	0.127770213	1.409024993
241	0.1277526198	1.408508238
242	0.1277383814	1.408161632
243	0.1277176542	1.407656889
244	0.1276877559	1.40697813
245	0.1276796658	1.406746233
246	0.1276546385	1.406236514
247	0.127624711	1.405450579
248	0.1275964545	1.40482327
249	0.1275702118	1.404132159
250	0.1275435702	1.403493061
251	0.1275180521	1.402907553
252	0.1274936192	1.402405562
253	0.1274625646	1.401814291
254	0.1274471247	1.401383163
255	0.1274366688	1.40098659
256	0.1274179643	1.400509598
257	0.1273905612	1.399904262
258	0.1273821138	1.399584969
259	0.1273774087	1.399329895
260	0.1273648691	1.399006259
261	0.1273445496	1.39853241
262	0.1273448698	1.398478034
263	0.1273277301	1.398141601
264	0.1273152318	1.397749792
265	0.1272891038	1.397372548
266	0.127266685	1.396931886
267	0.1272394335	1.396352355
268	0.1272266064	1.396161886
269	0.1272103398	1.395918004
270	0.1272077939	1.395861711
271	0.1271938583	1.395638804
272	0.1271723797	1.395113406
273	0.1271611234	1.394824378
274	0.1271456663	1.39457353
275	0.1271388532	1.394387209
276	0.1271385293	1.394301105
277	0.127131963	1.394041334
278	0.1271234298	1.393787468
279	0.1271068854	1.393447123
280	0.1270851731	1.392985876
281	0.1270639786	1.392584858
282	0.127040363	1.392256848
283	0.1270384966	1.392136293
284	0.1270169577	1.391644943
285	0.1270128531	1.391549258
286	0.1269894036	1.391191196
287	0.1269844042	1.391012704
288	0.1269670076	1.390761354
289	0.1269587235	1.390497476
290	0.1269437081	1.390337979
291	0.1269263178	1.390091504
292	0.1269053946	1.389672884
293	0.1268899772	1.389350694
294	0.1268766195	1.388998125
295	0.1268699244	1.388732824
296	0.1268502219	1.38843363
297	0.1268296409	1.388090155
298	0.1268216125	1.387961602
299	0.1268069207	1.387743474
300	0.1267860722	1.387283296
301	0.1267713178	1.387000391
302	0.1267542245	1.386759124
303	0.1267432389	1.386567238
304	0.1267324912	1.386232474
305	0.1267202296	1.386039065
306	0.1267131557	1.385854353
307	0.1266930025	1.385443025
308	0.1266822021	1.385168594
309	0.1266710467	1.384926898
310	0.1266666807	1.384858613
311	0.1266475882	1.384603265
312	0.1266361472	1.384390816
313	0.1266302972	1.38426793
314	0.1266198989	1.384024912
315	0.126609115	1.383850896
316	0.1265918333	1.383553682
317	0.1265862134	1.383363424
318	0.1265800445	1.383258996
319	0.1265752533	1.383072317
320	0.1265671575	1.382958512
321	0.1265562728	1.382740581
322	0.1265468917	1.382520876
323	0.1265255876	1.382219698
324	0.1265214032	1.382123642
325	0.1265107187	1.381857557
326	0.1265017964	1.381726276
327	0.1264954935	1.381601856
328	0.1264767809	1.381386302
329	0.1264617185	1.381127054
330	0.1264591501	1.381092077
331	0.1264432342	1.380948723
332	0.1264300621	1.380776923
333	0.126417085	1.380569342
334	0.1264143633	1.380519936
335	0.1264024368	1.380383809
336	0.1264000495	1.380294726
337	0.1263875965	1.380128178
338	0.1263768048	1.37994117
339	0.1263697169	1.379801004
340	0.1263651229	1.37972165
341	0.1263637913	1.379672867
342	0.1263589657	1.379532008
343	0.1263564817	1.379411299
344	0.1263436789	1.37914383
345	0.1263308082	1.37891894
346	0.1263229632	1.378827211
347	0.1263137849	1.37865661
348	0.126302616	1.378576526
349	0.1262970877	1.378525535
350	0.1262874902	1.378316219
351	0.1262811885	1.378175775
352	0.1262746679	1.37802699
353	0.1262675681	1.377900052
354	0.1262525969	1.377782746
355	0.1262444636	1.377681916
356	0.1262372503	1.377499602
357	0.1262278809	1.377428902
