iter	Passed	Remaining
0	98	275367
1	223	312487
2	327	305129
3	422	295575
4	515	287916
5	647	301609
6	748	298570
7	830	289990
8	923	286232
9	1040	290179
10	1130	286674
11	1238	287834
12	1334	286005
13	1423	283262
14	1526	283350
15	1655	288032
16	1795	293994
17	1944	300458
18	2086	305455
19	2208	307039
20	2322	307408
21	2469	311882
22	2612	315376
23	2754	318579
24	2881	319826
25	3019	322110
26	3162	324784
27	3293	326099
28	3438	328524
29	3563	329037
30	3689	329564
31	3850	333109
32	4022	337288
33	4183	340322
34	4337	342673
35	4468	343054
36	4626	345467
37	4769	346640
38	4920	348344
39	5037	347560
40	5199	349907
41	5354	351611
42	5514	353557
43	5635	353008
44	5761	352752
45	5889	352589
46	6015	352340
47	6173	353955
48	6332	355512
49	6459	355266
50	6582	354810
51	6731	355730
52	6910	358165
53	7041	358081
54	7185	358623
55	7306	357997
56	7456	358830
57	7580	358385
58	7700	357748
59	7813	356814
60	7947	356860
61	8094	357449
62	8218	357028
63	8346	356826
64	8547	359635
65	8722	361328
66	8879	362190
67	9030	362830
68	9165	362752
69	9287	362212
70	9466	363864
71	9587	363247
72	9706	362586
73	9821	361813
74	9989	362962
75	10137	363346
76	10276	363404
77	10444	364470
78	10592	364822
79	10726	364694
80	10860	364574
81	11015	365111
82	11164	365481
83	11320	366021
84	11466	366255
85	11613	366488
86	11776	367240
87	11939	367968
88	12068	367612
89	12238	368514
90	12377	368461
91	12512	368298
92	12660	368511
93	12809	368763
94	12967	369225
95	13094	368838
96	13237	368867
97	13353	368172
98	13464	367340
99	13595	367076
100	13753	367540
101	13878	367108
102	14032	367430
103	14187	367779
104	14338	368034
105	14460	367504
106	14586	367107
107	14724	367016
108	14842	366440
109	14991	366608
110	15146	366915
111	15290	366962
112	15414	366537
113	15555	366517
114	15708	366755
115	15836	366430
116	16002	366968
117	16100	365944
118	16243	365965
119	16375	365724
120	16508	365510
121	16634	365149
122	16771	365026
123	16897	364665
124	17035	364566
125	17183	364678
126	17312	364387
127	17437	364008
128	17546	363317
129	17682	363173
130	17834	363367
131	17983	363491
132	18119	363345
133	18276	363617
134	18431	363854
135	18640	365130
136	18777	364988
137	18924	365046
138	19065	364981
139	19243	365625
140	19395	365763
141	19517	365329
142	19678	365641
143	19838	365909
144	19955	365392
145	20093	365265
146	20221	364952
147	20360	364843
148	20526	365210
149	20647	364763
150	20769	364357
151	20888	363897
152	21025	363762
153	21202	364304
154	21346	364275
155	21553	365299
156	21691	365157
157	21813	364757
158	21937	364384
159	22065	364081
160	22206	363994
161	22383	364488
162	22537	364605
163	22695	364793
164	22843	364798
165	22979	364625
166	23119	364520
167	23239	364082
168	23372	363862
169	23506	363661
170	23642	363481
171	23806	363743
172	23931	363400
173	24061	363131
174	24217	363261
175	24351	363061
176	24486	362864
177	24618	362633
178	24741	362280
179	24853	361761
180	24998	361714
181	25151	361788
182	25311	361962
183	25476	362207
184	25648	362545
185	25814	362793
186	25930	362330
187	26054	361995
188	26175	361613
189	26305	361349
190	26448	361271
191	26580	361050
192	26715	360868
193	26890	361226
194	27039	361221
195	27186	361197
196	27303	360768
197	27454	360788
198	27588	360591
199	27701	360123
200	27862	360277
201	28007	360221
202	28145	360068
203	28277	359843
204	28411	359647
205	28558	359619
206	28703	359561
207	28826	359217
208	28984	359318
209	29112	359050
210	29245	358840
211	29367	358499
212	29502	358325
213	29643	358214
214	29757	357784
215	29904	357751
